
Intensity Center Ch=3 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,TrackID,ID,
202,,Spot,3,Image 1,28,1000000051,51,
198,,Spot,3,Image 1,29,1000000051,52,
216,,Spot,3,Image 1,30,1000000051,53,
236,,Spot,3,Image 1,31,1000000051,54,
220,,Spot,3,Image 1,32,1000000051,55,
276,,Spot,3,Image 1,33,1000000051,56,
212,,Spot,3,Image 1,34,1000000051,57,
208,,Spot,3,Image 1,35,1000000051,58,
230,,Spot,3,Image 1,36,1000000051,59,
226,,Spot,3,Image 1,37,1000000051,60,
214,,Spot,3,Image 1,38,1000000051,61,
220,,Spot,3,Image 1,39,1000000051,62,
224,,Spot,3,Image 1,40,1000000051,63,
224,,Spot,3,Image 1,41,1000000051,64,
216,,Spot,3,Image 1,42,1000000051,65,
210,,Spot,3,Image 1,43,1000000051,66,
226,,Spot,3,Image 1,44,1000000051,67,
242,,Spot,3,Image 1,45,1000000051,68,
238,,Spot,3,Image 1,46,1000000051,69,
238,,Spot,3,Image 1,47,1000000051,70,
220,,Spot,3,Image 1,48,1000000051,71,
228,,Spot,3,Image 1,49,1000000051,72,
222,,Spot,3,Image 1,50,1000000051,73,
222,,Spot,3,Image 1,51,1000000051,74,
232,,Spot,3,Image 1,52,1000000051,75,
232,,Spot,3,Image 1,53,1000000051,76,
228,,Spot,3,Image 1,54,1000000051,77,
218,,Spot,3,Image 1,54,1000000094,94,
210,,Spot,3,Image 1,55,1000000094,95,
232,,Spot,3,Image 1,55,1000000051,181,
228,,Spot,3,Image 1,56,1000000094,182,
220,,Spot,3,Image 1,56,1000000051,183,
216,,Spot,3,Image 1,57,1000000094,184,
216,,Spot,3,Image 1,57,1000000051,185,
224,,Spot,3,Image 1,58,1000000094,186,
230,,Spot,3,Image 1,58,1000000051,187,
216,,Spot,3,Image 1,59,1000000094,188,
228,,Spot,3,Image 1,59,1000000051,189,
264,,Spot,3,Image 1,60,1000000094,190,
242,,Spot,3,Image 1,60,1000000051,191,
226,,Spot,3,Image 1,61,1000000192,192,
260,,Spot,3,Image 1,61,1000000094,193,
236,,Spot,3,Image 1,61,1000000051,194,
228,,Spot,3,Image 1,62,1000000195,195,
268,,Spot,3,Image 1,62,1000000094,196,
218,,Spot,3,Image 1,62,1000000192,197,
228,,Spot,3,Image 1,62,1000000198,198,
248,,Spot,3,Image 1,62,1000000051,199,
208,,Spot,3,Image 1,63,1000000195,200,
218,,Spot,3,Image 1,63,1000000094,201,
258,,Spot,3,Image 1,63,1000000192,202,
218,,Spot,3,Image 1,63,1000000198,203,
246,,Spot,3,Image 1,63,1000000051,204,
214,,Spot,3,Image 1,64,1000000195,205,
242,,Spot,3,Image 1,64,1000000094,206,
232,,Spot,3,Image 1,64,1000000192,207,
234,,Spot,3,Image 1,64,1000000198,208,
218,,Spot,3,Image 1,65,1000000195,209,
232,,Spot,3,Image 1,65,1000000192,210,
244,,Spot,3,Image 1,65,1000000198,211,
212,,Spot,3,Image 1,66,1000000195,212,
236,,Spot,3,Image 1,66,1000000192,213,
220,,Spot,3,Image 1,66,1000000198,214,
218,,Spot,3,Image 1,67,1000000195,215,
244,,Spot,3,Image 1,67,1000000192,216,
260,,Spot,3,Image 1,67,1000000198,217,
210,,Spot,3,Image 1,68,1000000195,218,
232,,Spot,3,Image 1,68,1000000192,219,
240,,Spot,3,Image 1,68,1000000198,220,
220,,Spot,3,Image 1,69,1000000195,221,
224,,Spot,3,Image 1,69,1000000192,222,
186,,Spot,3,Image 1,69,1000000198,223,
218,,Spot,3,Image 1,70,1000000195,224,
236,,Spot,3,Image 1,70,1000000192,225,
238,,Spot,3,Image 1,70,1000000198,226,
214,,Spot,3,Image 1,71,1000000195,227,
248,,Spot,3,Image 1,71,1000000192,228,
230,,Spot,3,Image 1,71,1000000198,229,
232,,Spot,3,Image 1,72,1000000195,230,
258,,Spot,3,Image 1,72,1000000192,231,
244,,Spot,3,Image 1,72,1000000198,232,
228,,Spot,3,Image 1,73,1000000195,233,
206,,Spot,3,Image 1,73,1000000192,234,
246,,Spot,3,Image 1,73,1000000198,235,
218,,Spot,3,Image 1,74,1000000195,236,
252,,Spot,3,Image 1,74,1000000192,237,
216,,Spot,3,Image 1,74,1000000198,238,
218,,Spot,3,Image 1,75,1000000195,239,
258,,Spot,3,Image 1,75,1000000192,240,
214,,Spot,3,Image 1,75,1000000198,241,
218,,Spot,3,Image 1,76,1000000195,242,
236,,Spot,3,Image 1,76,1000000192,243,
236,,Spot,3,Image 1,76,1000000198,244,
226,,Spot,3,Image 1,77,1000000195,245,
268,,Spot,3,Image 1,77,1000000192,246,
256,,Spot,3,Image 1,77,1000000198,247,
218,,Spot,3,Image 1,78,1000000195,248,
258,,Spot,3,Image 1,78,1000000192,249,
