
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
217.081,,Spot,3,Image 1,28,1000000051,51,
216.69,,Spot,3,Image 1,29,1000000051,52,
217.297,,Spot,3,Image 1,30,1000000051,53,
222.102,,Spot,3,Image 1,31,1000000051,54,
221.807,,Spot,3,Image 1,32,1000000051,55,
223.836,,Spot,3,Image 1,33,1000000051,56,
222.079,,Spot,3,Image 1,34,1000000051,57,
222.348,,Spot,3,Image 1,35,1000000051,58,
224.5,,Spot,3,Image 1,36,1000000051,59,
225.162,,Spot,3,Image 1,37,1000000051,60,
224.662,,Spot,3,Image 1,38,1000000051,61,
222.163,,Spot,3,Image 1,39,1000000051,62,
221.924,,Spot,3,Image 1,40,1000000051,63,
223.07,,Spot,3,Image 1,41,1000000051,64,
225.005,,Spot,3,Image 1,42,1000000051,65,
224.938,,Spot,3,Image 1,43,1000000051,66,
224.613,,Spot,3,Image 1,44,1000000051,67,
226.287,,Spot,3,Image 1,45,1000000051,68,
227.352,,Spot,3,Image 1,46,1000000051,69,
229.89,,Spot,3,Image 1,47,1000000051,70,
223.385,,Spot,3,Image 1,48,1000000051,71,
223.427,,Spot,3,Image 1,49,1000000051,72,
224.515,,Spot,3,Image 1,50,1000000051,73,
223.54,,Spot,3,Image 1,51,1000000051,74,
224.083,,Spot,3,Image 1,52,1000000051,75,
225.934,,Spot,3,Image 1,53,1000000051,76,
229.865,,Spot,3,Image 1,54,1000000051,77,
219.389,,Spot,3,Image 1,54,1000000094,94,
216.92,,Spot,3,Image 1,55,1000000094,95,
226.328,,Spot,3,Image 1,55,1000000051,181,
216.72,,Spot,3,Image 1,56,1000000094,182,
224.496,,Spot,3,Image 1,56,1000000051,183,
218.438,,Spot,3,Image 1,57,1000000094,184,
224.576,,Spot,3,Image 1,57,1000000051,185,
224.174,,Spot,3,Image 1,58,1000000094,186,
229.33,,Spot,3,Image 1,58,1000000051,187,
225.807,,Spot,3,Image 1,59,1000000094,188,
230.434,,Spot,3,Image 1,59,1000000051,189,
231.607,,Spot,3,Image 1,60,1000000094,190,
230.873,,Spot,3,Image 1,60,1000000051,191,
226.602,,Spot,3,Image 1,61,1000000192,192,
245.628,,Spot,3,Image 1,61,1000000094,193,
241.913,,Spot,3,Image 1,61,1000000051,194,
220.193,,Spot,3,Image 1,62,1000000195,195,
255.573,,Spot,3,Image 1,62,1000000094,196,
225.369,,Spot,3,Image 1,62,1000000192,197,
218.529,,Spot,3,Image 1,62,1000000198,198,
235.398,,Spot,3,Image 1,62,1000000051,199,
220.044,,Spot,3,Image 1,63,1000000195,200,
237.622,,Spot,3,Image 1,63,1000000094,201,
239.452,,Spot,3,Image 1,63,1000000192,202,
231.929,,Spot,3,Image 1,63,1000000198,203,
232.943,,Spot,3,Image 1,63,1000000051,204,
226.153,,Spot,3,Image 1,64,1000000195,205,
240.339,,Spot,3,Image 1,64,1000000094,206,
244.08,,Spot,3,Image 1,64,1000000192,207,
241.039,,Spot,3,Image 1,64,1000000198,208,
221.48,,Spot,3,Image 1,65,1000000195,209,
226.029,,Spot,3,Image 1,65,1000000192,210,
220.912,,Spot,3,Image 1,65,1000000198,211,
222.2,,Spot,3,Image 1,66,1000000195,212,
215.218,,Spot,3,Image 1,66,1000000192,213,
218.869,,Spot,3,Image 1,66,1000000198,214,
