
Shortest Distance to Spots Spots=Centrosome
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,TrackID,ID,
20.4998,µm,Spot,Centrosome,28,1000000051,51,
19.3336,µm,Spot,Centrosome,29,1000000051,52,
16.7452,µm,Spot,Centrosome,30,1000000051,53,
10.3685,µm,Spot,Centrosome,31,1000000051,54,
8.27512,µm,Spot,Centrosome,32,1000000051,55,
10.0775,µm,Spot,Centrosome,33,1000000051,56,
13.0857,µm,Spot,Centrosome,34,1000000051,57,
13.2371,µm,Spot,Centrosome,35,1000000051,58,
10.5126,µm,Spot,Centrosome,36,1000000051,59,
10.3108,µm,Spot,Centrosome,37,1000000051,60,
11.3694,µm,Spot,Centrosome,38,1000000051,61,
13.3509,µm,Spot,Centrosome,39,1000000051,62,
11.9706,µm,Spot,Centrosome,40,1000000051,63,
11.83,µm,Spot,Centrosome,41,1000000051,64,
11.16,µm,Spot,Centrosome,42,1000000051,65,
11.9864,µm,Spot,Centrosome,43,1000000051,66,
11.3186,µm,Spot,Centrosome,44,1000000051,67,
10.5323,µm,Spot,Centrosome,45,1000000051,68,
11.0873,µm,Spot,Centrosome,46,1000000051,69,
11.607,µm,Spot,Centrosome,47,1000000051,70,
12.8745,µm,Spot,Centrosome,48,1000000051,71,
12.8626,µm,Spot,Centrosome,49,1000000051,72,
12.9468,µm,Spot,Centrosome,50,1000000051,73,
11.8479,µm,Spot,Centrosome,51,1000000051,74,
9.99618,µm,Spot,Centrosome,52,1000000051,75,
8.90784,µm,Spot,Centrosome,53,1000000051,76,
7.26041,µm,Spot,Centrosome,54,1000000051,77,
15.2988,µm,Spot,Centrosome,54,1000000094,94,
15.0287,µm,Spot,Centrosome,55,1000000094,95,
7.17431,µm,Spot,Centrosome,55,1000000051,181,
13.2816,µm,Spot,Centrosome,56,1000000094,182,
6.78145,µm,Spot,Centrosome,56,1000000051,183,
8.54646,µm,Spot,Centrosome,57,1000000094,184,
4.35615,µm,Spot,Centrosome,57,1000000051,185,
6.35542,µm,Spot,Centrosome,58,1000000094,186,
4.3315,µm,Spot,Centrosome,58,1000000051,187,
6.06723,µm,Spot,Centrosome,59,1000000094,188,
4.35161,µm,Spot,Centrosome,59,1000000051,189,
1.80226,µm,Spot,Centrosome,60,1000000094,190,
6.12094,µm,Spot,Centrosome,60,1000000051,191,
7.20461,µm,Spot,Centrosome,61,1000000192,192,
