
Intensity Sum of Square Ch=3 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
4.46825e+08,,Spot,3,Image 1,28,1000000051,51,
4.44464e+08,,Spot,3,Image 1,29,1000000051,52,
4.48268e+08,,Spot,3,Image 1,30,1000000051,53,
4.70073e+08,,Spot,3,Image 1,31,1000000051,54,
4.66822e+08,,Spot,3,Image 1,32,1000000051,55,
4.7558e+08,,Spot,3,Image 1,33,1000000051,56,
4.68431e+08,,Spot,3,Image 1,34,1000000051,57,
4.68434e+08,,Spot,3,Image 1,35,1000000051,58,
4.79613e+08,,Spot,3,Image 1,36,1000000051,59,
4.79944e+08,,Spot,3,Image 1,37,1000000051,60,
4.79749e+08,,Spot,3,Image 1,38,1000000051,61,
4.69869e+08,,Spot,3,Image 1,39,1000000051,62,
4.68877e+08,,Spot,3,Image 1,40,1000000051,63,
4.7207e+08,,Spot,3,Image 1,41,1000000051,64,
4.78779e+08,,Spot,3,Image 1,42,1000000051,65,
4.80201e+08,,Spot,3,Image 1,43,1000000051,66,
4.79707e+08,,Spot,3,Image 1,44,1000000051,67,
4.85957e+08,,Spot,3,Image 1,45,1000000051,68,
4.91256e+08,,Spot,3,Image 1,46,1000000051,69,
5.02821e+08,,Spot,3,Image 1,47,1000000051,70,
4.74712e+08,,Spot,3,Image 1,48,1000000051,71,
4.73559e+08,,Spot,3,Image 1,49,1000000051,72,
4.7827e+08,,Spot,3,Image 1,50,1000000051,73,
4.75586e+08,,Spot,3,Image 1,51,1000000051,74,
4.77054e+08,,Spot,3,Image 1,52,1000000051,75,
4.85764e+08,,Spot,3,Image 1,53,1000000051,76,
5.01185e+08,,Spot,3,Image 1,54,1000000051,77,
4.52141e+08,,Spot,3,Image 1,54,1000000094,94,
4.44463e+08,,Spot,3,Image 1,55,1000000094,95,
4.84864e+08,,Spot,3,Image 1,55,1000000051,181,
4.43941e+08,,Spot,3,Image 1,56,1000000094,182,
4.76687e+08,,Spot,3,Image 1,56,1000000051,183,
4.51964e+08,,Spot,3,Image 1,57,1000000094,184,
4.77539e+08,,Spot,3,Image 1,57,1000000051,185,
4.76319e+08,,Spot,3,Image 1,58,1000000094,186,
4.98017e+08,,Spot,3,Image 1,58,1000000051,187,
4.83702e+08,,Spot,3,Image 1,59,1000000094,188,
5.03338e+08,,Spot,3,Image 1,59,1000000051,189,
5.0905e+08,,Spot,3,Image 1,60,1000000094,190,
5.04457e+08,,Spot,3,Image 1,60,1000000051,191,
4.8566e+08,,Spot,3,Image 1,61,1000000192,192,
5.72722e+08,,Spot,3,Image 1,61,1000000094,193,
5.54461e+08,,Spot,3,Image 1,61,1000000051,194,
4.59961e+08,,Spot,3,Image 1,62,1000000195,195,
6.22279e+08,,Spot,3,Image 1,62,1000000094,196,
4.82073e+08,,Spot,3,Image 1,62,1000000192,197,
4.78375e+08,,Spot,3,Image 1,62,1000000198,198,
5.25454e+08,,Spot,3,Image 1,62,1000000051,199,
4.60838e+08,,Spot,3,Image 1,63,1000000195,200,
5.33282e+08,,Spot,3,Image 1,63,1000000094,201,
5.45677e+08,,Spot,3,Image 1,63,1000000192,202,
5.26713e+08,,Spot,3,Image 1,63,1000000198,203,
5.14843e+08,,Spot,3,Image 1,63,1000000051,204,
4.85656e+08,,Spot,3,Image 1,64,1000000195,205,
5.45538e+08,,Spot,3,Image 1,64,1000000094,206,
5.63798e+08,,Spot,3,Image 1,64,1000000192,207,
5.51029e+08,,Spot,3,Image 1,64,1000000198,208,
4.66976e+08,,Spot,3,Image 1,65,1000000195,209,
5.16345e+08,,Spot,3,Image 1,65,1000000192,210,
4.95066e+08,,Spot,3,Image 1,65,1000000198,211,
4.68282e+08,,Spot,3,Image 1,66,1000000195,212,
4.94625e+08,,Spot,3,Image 1,66,1000000192,213,
4.8652e+08,,Spot,3,Image 1,66,1000000198,214,
4.51831e+08,,Spot,3,Image 1,67,1000000195,215,
5.09488e+08,,Spot,3,Image 1,67,1000000192,216,
4.7537e+08,,Spot,3,Image 1,67,1000000198,217,
4.51569e+08,,Spot,3,Image 1,68,1000000195,218,
5.21957e+08,,Spot,3,Image 1,68,1000000192,219,
5.06433e+08,,Spot,3,Image 1,68,1000000198,220,
4.53758e+08,,Spot,3,Image 1,69,1000000195,221,
5.41494e+08,,Spot,3,Image 1,69,1000000192,222,
5.10876e+08,,Spot,3,Image 1,69,1000000198,223,
4.68316e+08,,Spot,3,Image 1,70,1000000195,224,
5.44033e+08,,Spot,3,Image 1,70,1000000192,225,
5.07814e+08,,Spot,3,Image 1,70,1000000198,226,
4.80781e+08,,Spot,3,Image 1,71,1000000195,227,
5.5641e+08,,Spot,3,Image 1,71,1000000192,228,
4.90079e+08,,Spot,3,Image 1,71,1000000198,229,
4.96282e+08,,Spot,3,Image 1,72,1000000195,230,
5.3749e+08,,Spot,3,Image 1,72,1000000192,231,
5.16694e+08,,Spot,3,Image 1,72,1000000198,232,
4.91157e+08,,Spot,3,Image 1,73,1000000195,233,
5.37912e+08,,Spot,3,Image 1,73,1000000192,234,
5.19243e+08,,Spot,3,Image 1,73,1000000198,235,
5.03613e+08,,Spot,3,Image 1,74,1000000195,236,
5.40848e+08,,Spot,3,Image 1,74,1000000192,237,
5.20678e+08,,Spot,3,Image 1,74,1000000198,238,
4.79601e+08,,Spot,3,Image 1,75,1000000195,239,
5.20756e+08,,Spot,3,Image 1,75,1000000192,240,
5.17033e+08,,Spot,3,Image 1,75,1000000198,241,
