
Intensity Sum of Square Ch=1 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
3.73906e+08,,Spot,1,Image 1,28,1000000051,51,
3.71674e+08,,Spot,1,Image 1,29,1000000051,52,
3.73176e+08,,Spot,1,Image 1,30,1000000051,53,
3.88462e+08,,Spot,1,Image 1,31,1000000051,54,
3.89758e+08,,Spot,1,Image 1,32,1000000051,55,
3.81237e+08,,Spot,1,Image 1,33,1000000051,56,
3.93841e+08,,Spot,1,Image 1,34,1000000051,57,
3.84218e+08,,Spot,1,Image 1,35,1000000051,58,
3.80585e+08,,Spot,1,Image 1,36,1000000051,59,
3.96084e+08,,Spot,1,Image 1,37,1000000051,60,
3.95738e+08,,Spot,1,Image 1,38,1000000051,61,
3.84509e+08,,Spot,1,Image 1,39,1000000051,62,
3.81118e+08,,Spot,1,Image 1,40,1000000051,63,
3.78232e+08,,Spot,1,Image 1,41,1000000051,64,
3.81041e+08,,Spot,1,Image 1,42,1000000051,65,
3.96246e+08,,Spot,1,Image 1,43,1000000051,66,
3.84015e+08,,Spot,1,Image 1,44,1000000051,67,
4.00509e+08,,Spot,1,Image 1,45,1000000051,68,
3.91248e+08,,Spot,1,Image 1,46,1000000051,69,
3.88408e+08,,Spot,1,Image 1,47,1000000051,70,
3.8633e+08,,Spot,1,Image 1,48,1000000051,71,
3.95034e+08,,Spot,1,Image 1,49,1000000051,72,
3.99827e+08,,Spot,1,Image 1,50,1000000051,73,
3.84218e+08,,Spot,1,Image 1,51,1000000051,74,
3.98875e+08,,Spot,1,Image 1,52,1000000051,75,
3.92372e+08,,Spot,1,Image 1,53,1000000051,76,
3.91054e+08,,Spot,1,Image 1,54,1000000051,77,
3.70252e+08,,Spot,1,Image 1,54,1000000094,94,
3.7324e+08,,Spot,1,Image 1,55,1000000094,95,
3.92808e+08,,Spot,1,Image 1,55,1000000051,181,
3.85426e+08,,Spot,1,Image 1,56,1000000094,182,
4.00855e+08,,Spot,1,Image 1,56,1000000051,183,
3.78718e+08,,Spot,1,Image 1,57,1000000094,184,
3.87899e+08,,Spot,1,Image 1,57,1000000051,185,
3.96601e+08,,Spot,1,Image 1,58,1000000094,186,
4.05586e+08,,Spot,1,Image 1,58,1000000051,187,
3.97217e+08,,Spot,1,Image 1,59,1000000094,188,
4.05571e+08,,Spot,1,Image 1,59,1000000051,189,
4.26234e+08,,Spot,1,Image 1,60,1000000094,190,
4.1009e+08,,Spot,1,Image 1,60,1000000051,191,
3.93932e+08,,Spot,1,Image 1,61,1000000192,192,
4.66624e+08,,Spot,1,Image 1,61,1000000094,193,
4.33405e+08,,Spot,1,Image 1,61,1000000051,194,
3.8449e+08,,Spot,1,Image 1,62,1000000195,195,
4.67382e+08,,Spot,1,Image 1,62,1000000094,196,
3.92373e+08,,Spot,1,Image 1,62,1000000192,197,
3.74271e+08,,Spot,1,Image 1,62,1000000198,198,
4.09417e+08,,Spot,1,Image 1,62,1000000051,199,
3.89899e+08,,Spot,1,Image 1,63,1000000195,200,
4.20538e+08,,Spot,1,Image 1,63,1000000094,201,
4.22224e+08,,Spot,1,Image 1,63,1000000192,202,
4.13867e+08,,Spot,1,Image 1,63,1000000198,203,
4.11627e+08,,Spot,1,Image 1,63,1000000051,204,
3.90835e+08,,Spot,1,Image 1,64,1000000195,205,
4.19992e+08,,Spot,1,Image 1,64,1000000094,206,
4.24087e+08,,Spot,1,Image 1,64,1000000192,207,
4.21984e+08,,Spot,1,Image 1,64,1000000198,208,
3.76016e+08,,Spot,1,Image 1,65,1000000195,209,
3.90109e+08,,Spot,1,Image 1,65,1000000192,210,
3.6517e+08,,Spot,1,Image 1,65,1000000198,211,
3.78565e+08,,Spot,1,Image 1,66,1000000195,212,
3.74438e+08,,Spot,1,Image 1,66,1000000192,213,
3.58619e+08,,Spot,1,Image 1,66,1000000198,214,
3.89788e+08,,Spot,1,Image 1,67,1000000195,215,
3.95029e+08,,Spot,1,Image 1,67,1000000192,216,
3.71125e+08,,Spot,1,Image 1,67,1000000198,217,
3.93408e+08,,Spot,1,Image 1,68,1000000195,218,
4.16504e+08,,Spot,1,Image 1,68,1000000192,219,
3.99491e+08,,Spot,1,Image 1,68,1000000198,220,
3.98275e+08,,Spot,1,Image 1,69,1000000195,221,
4.33515e+08,,Spot,1,Image 1,69,1000000192,222,
4.10387e+08,,Spot,1,Image 1,69,1000000198,223,
4.022e+08,,Spot,1,Image 1,70,1000000195,224,
4.33112e+08,,Spot,1,Image 1,70,1000000192,225,
3.94396e+08,,Spot,1,Image 1,70,1000000198,226,
4.08894e+08,,Spot,1,Image 1,71,1000000195,227,
4.36471e+08,,Spot,1,Image 1,71,1000000192,228,
3.90582e+08,,Spot,1,Image 1,71,1000000198,229,
4.1538e+08,,Spot,1,Image 1,72,1000000195,230,
4.32857e+08,,Spot,1,Image 1,72,1000000192,231,
4.04155e+08,,Spot,1,Image 1,72,1000000198,232,
4.1571e+08,,Spot,1,Image 1,73,1000000195,233,
4.37322e+08,,Spot,1,Image 1,73,1000000192,234,
4.12281e+08,,Spot,1,Image 1,73,1000000198,235,
4.2254e+08,,Spot,1,Image 1,74,1000000195,236,
4.20163e+08,,Spot,1,Image 1,74,1000000192,237,
4.08954e+08,,Spot,1,Image 1,74,1000000198,238,
4.02992e+08,,Spot,1,Image 1,75,1000000195,239,
4.12982e+08,,Spot,1,Image 1,75,1000000192,240,
3.96785e+08,,Spot,1,Image 1,75,1000000198,241,
4.01514e+08,,Spot,1,Image 1,76,1000000195,242,
4.27071e+08,,Spot,1,Image 1,76,1000000192,243,
4.05886e+08,,Spot,1,Image 1,76,1000000198,244,
3.99195e+08,,Spot,1,Image 1,77,1000000195,245,
4.20657e+08,,Spot,1,Image 1,77,1000000192,246,
4.08427e+08,,Spot,1,Image 1,77,1000000198,247,
4.01003e+08,,Spot,1,Image 1,78,1000000195,248,
4.13222e+08,,Spot,1,Image 1,78,1000000192,249,
4.06602e+08,,Spot,1,Image 1,78,1000000198,250,
4.01108e+08,,Spot,1,Image 1,79,1000000195,251,
4.16539e+08,,Spot,1,Image 1,79,1000000192,252,
4.27861e+08,,Spot,1,Image 1,79,1000000198,253,
4.05539e+08,,Spot,1,Image 1,80,1000000195,254,
4.07395e+08,,Spot,1,Image 1,81,1000000195,255,
4.05332e+08,,Spot,1,Image 1,82,1000000195,256,
3.916e+08,,Spot,1,Image 1,83,1000000195,257,
4.0497e+08,,Spot,1,Image 1,84,1000000195,258,
4.01956e+08,,Spot,1,Image 1,85,1000000195,259,
4.04246e+08,,Spot,1,Image 1,86,1000000195,260,
3.82578e+08,,Spot,1,Image 1,92,1000000261,261,
3.87863e+08,,Spot,1,Image 1,93,1000000261,262,
3.98835e+08,,Spot,1,Image 1,94,1000000261,263,
4.17743e+08,,Spot,1,Image 1,95,1000000261,264,
4.05529e+08,,Spot,1,Image 1,96,1000000261,265,
4.18403e+08,,Spot,1,Image 1,97,1000000261,266,
4.10103e+08,,Spot,1,Image 1,98,1000000261,267,
4.00914e+08,,Spot,1,Image 1,99,1000000261,268,
3.95696e+08,,Spot,1,Image 1,100,1000000261,269,
3.94836e+08,,Spot,1,Image 1,101,1000000261,270,
3.80873e+08,,Spot,1,Image 1,102,1000000261,271,
3.80556e+08,,Spot,1,Image 1,103,1000000261,272,
3.92609e+08,,Spot,1,Image 1,104,1000000261,273,
3.80398e+08,,Spot,1,Image 1,105,1000000261,274,
3.79493e+08,,Spot,1,Image 1,106,1000000261,275,
3.93048e+08,,Spot,1,Image 1,107,1000000261,276,
3.94414e+08,,Spot,1,Image 1,111,1000000277,277,
4.16576e+08,,Spot,1,Image 1,112,1000000277,278,
4.0916e+08,,Spot,1,Image 1,113,1000000277,279,
4.11007e+08,,Spot,1,Image 1,114,1000000277,280,
4.13585e+08,,Spot,1,Image 1,115,1000000277,281,
4.10642e+08,,Spot,1,Image 1,116,1000000277,282,
