
Track Speed StdDev
 ==================== 
Track Speed StdDev,Unit,Category,ID,
0.847243,,Track,1000000128,
0.91216,,Track,1000000202,
0.834648,,Track,1000000806,
0.510023,,Track,1000001003,
0.443022,,Track,1000001011,
0.489712,,Track,1000001030,
0.244212,,Track,1000001092,
0.739045,,Track,1000001192,
0.360548,,Track,1000001217,
0.589057,,Track,1000001248,
