
Track Ar1 Mean
 ==================== 
Track Ar1 Mean,Unit,Category,ID,
0.160812,,Track,1000000128,
0.204006,,Track,1000000202,
0.174896,,Track,1000000806,
-0.0392954,,Track,1000001003,
0.00425721,,Track,1000001011,
0.150454,,Track,1000001030,
-0.335321,,Track,1000001092,
0.259232,,Track,1000001192,
0.0375077,,Track,1000001217,
-0.0955085,,Track,1000001248,
