
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
214.044,,Spot,2,Image 1,118,1000000128,128,
217.642,,Spot,2,Image 1,119,1000000128,130,
215.473,,Spot,2,Image 1,120,1000000128,132,
218.52,,Spot,2,Image 1,121,1000000128,134,
215.57,,Spot,2,Image 1,122,1000000128,136,
218.965,,Spot,2,Image 1,123,1000000128,138,
219.032,,Spot,2,Image 1,124,1000000128,140,
219.812,,Spot,2,Image 1,124,1000000202,202,
218.074,,Spot,2,Image 1,125,1000000128,204,
220.193,,Spot,2,Image 1,125,1000000202,205,
217.965,,Spot,2,Image 1,126,1000000128,207,
220.772,,Spot,2,Image 1,126,1000000202,208,
214.813,,Spot,2,Image 1,127,1000000128,210,
217.488,,Spot,2,Image 1,127,1000000202,211,
219.878,,Spot,2,Image 1,128,1000000202,212,
218.887,,Spot,2,Image 1,128,1000000128,801,
217.815,,Spot,2,Image 1,129,1000000128,802,
220.15,,Spot,2,Image 1,129,1000000202,803,
219.083,,Spot,2,Image 1,130,1000000128,804,
220.493,,Spot,2,Image 1,130,1000000202,805,
219.377,,Spot,2,Image 1,130,1000000806,806,
214.68,,Spot,2,Image 1,131,1000000128,807,
216.443,,Spot,2,Image 1,131,1000000202,808,
215.655,,Spot,2,Image 1,131,1000000806,809,
218.023,,Spot,2,Image 1,132,1000000128,810,
219.631,,Spot,2,Image 1,132,1000000202,811,
218.723,,Spot,2,Image 1,132,1000000806,812,
218.471,,Spot,2,Image 1,133,1000000128,813,
219.984,,Spot,2,Image 1,133,1000000202,814,
218.313,,Spot,2,Image 1,133,1000000806,815,
215.859,,Spot,2,Image 1,134,1000000128,816,
217.161,,Spot,2,Image 1,134,1000000202,817,
215.241,,Spot,2,Image 1,134,1000000806,818,
219.886,,Spot,2,Image 1,135,1000000128,819,
220.242,,Spot,2,Image 1,135,1000000202,820,
218.498,,Spot,2,Image 1,135,1000000806,821,
217.59,,Spot,2,Image 1,136,1000000128,822,
217.52,,Spot,2,Image 1,136,1000000202,823,
215.452,,Spot,2,Image 1,136,1000000806,824,
216.298,,Spot,2,Image 1,137,1000000128,825,
217.202,,Spot,2,Image 1,137,1000000202,826,
215.407,,Spot,2,Image 1,137,1000000806,827,
219.947,,Spot,2,Image 1,138,1000000128,828,
221.057,,Spot,2,Image 1,138,1000000202,829,
218.236,,Spot,2,Image 1,138,1000000806,830,
216.454,,Spot,2,Image 1,139,1000000128,831,
217.625,,Spot,2,Image 1,139,1000000202,832,
215.123,,Spot,2,Image 1,139,1000000806,833,
220.448,,Spot,2,Image 1,140,1000000128,834,
220.895,,Spot,2,Image 1,140,1000000202,835,
218.976,,Spot,2,Image 1,140,1000000806,836,
219.922,,Spot,2,Image 1,141,1000000128,837,
221.494,,Spot,2,Image 1,141,1000000202,838,
218.928,,Spot,2,Image 1,141,1000000806,839,
216.233,,Spot,2,Image 1,142,1000000128,840,
217.578,,Spot,2,Image 1,142,1000000202,841,
216.109,,Spot,2,Image 1,142,1000000806,842,
217.206,,Spot,2,Image 1,143,1000000128,843,
217.498,,Spot,2,Image 1,143,1000000202,844,
215.204,,Spot,2,Image 1,143,1000000806,845,
216.143,,Spot,2,Image 1,144,1000000128,846,
217.043,,Spot,2,Image 1,144,1000000202,847,
215.202,,Spot,2,Image 1,144,1000000806,848,
217.252,,Spot,2,Image 1,145,1000000128,849,
217.283,,Spot,2,Image 1,145,1000000202,850,
215.725,,Spot,2,Image 1,145,1000000806,851,
216.787,,Spot,2,Image 1,146,1000000128,852,
217.59,,Spot,2,Image 1,146,1000000202,853,
216.059,,Spot,2,Image 1,146,1000000806,854,
216.369,,Spot,2,Image 1,147,1000000128,855,
216.838,,Spot,2,Image 1,147,1000000202,856,
215.372,,Spot,2,Image 1,147,1000000806,857,
216.781,,Spot,2,Image 1,148,1000000128,858,
217.134,,Spot,2,Image 1,148,1000000202,859,
215.377,,Spot,2,Image 1,148,1000000806,860,
216.948,,Spot,2,Image 1,149,1000000128,861,
217.717,,Spot,2,Image 1,149,1000000202,862,
216.044,,Spot,2,Image 1,149,1000000806,863,
216.163,,Spot,2,Image 1,150,1000000128,864,
218.173,,Spot,2,Image 1,150,1000000202,865,
215.165,,Spot,2,Image 1,150,1000000806,866,
219.469,,Spot,2,Image 1,151,1000000128,867,
221.451,,Spot,2,Image 1,151,1000000202,868,
218.887,,Spot,2,Image 1,151,1000000806,869,
219.377,,Spot,2,Image 1,152,1000000128,870,
220.891,,Spot,2,Image 1,152,1000000202,871,
218.518,,Spot,2,Image 1,152,1000000806,872,
216.399,,Spot,2,Image 1,153,1000000128,873,
217.232,,Spot,2,Image 1,153,1000000202,874,
215.438,,Spot,2,Image 1,153,1000000806,875,
219.776,,Spot,2,Image 1,154,1000000128,876,
220.329,,Spot,2,Image 1,154,1000000202,877,
218.846,,Spot,2,Image 1,154,1000000806,878,
219.426,,Spot,2,Image 1,155,1000000128,879,
220.207,,Spot,2,Image 1,155,1000000202,880,
218.618,,Spot,2,Image 1,155,1000000806,881,
219.714,,Spot,2,Image 1,156,1000000128,882,
220.377,,Spot,2,Image 1,156,1000000202,883,
219.104,,Spot,2,Image 1,156,1000000806,884,
215.633,,Spot,2,Image 1,157,1000000128,885,
217.772,,Spot,2,Image 1,157,1000000202,886,
212.723,,Spot,2,Image 1,157,1000000806,887,
218.816,,Spot,2,Image 1,158,1000000128,888,
220.218,,Spot,2,Image 1,158,1000000202,889,
217.966,,Spot,2,Image 1,158,1000000806,890,
215.35,,Spot,2,Image 1,159,1000000128,891,
216.86,,Spot,2,Image 1,159,1000000202,892,
214.909,,Spot,2,Image 1,159,1000000806,893,
215.377,,Spot,2,Image 1,160,1000000128,894,
217.667,,Spot,2,Image 1,160,1000000202,895,
215.152,,Spot,2,Image 1,160,1000000806,896,
219.195,,Spot,2,Image 1,161,1000000128,897,
220.819,,Spot,2,Image 1,161,1000000202,898,
218.131,,Spot,2,Image 1,161,1000000806,899,
215.47,,Spot,2,Image 1,162,1000000128,900,
216.904,,Spot,2,Image 1,162,1000000202,901,
214.772,,Spot,2,Image 1,162,1000000806,902,
215.551,,Spot,2,Image 1,163,1000000128,903,
216.775,,Spot,2,Image 1,163,1000000202,904,
214.83,,Spot,2,Image 1,163,1000000806,905,
218.845,,Spot,2,Image 1,164,1000000128,906,
220.258,,Spot,2,Image 1,164,1000000202,907,
218.281,,Spot,2,Image 1,164,1000000806,908,
219.348,,Spot,2,Image 1,165,1000000128,909,
219.846,,Spot,2,Image 1,165,1000000202,910,
218.754,,Spot,2,Image 1,165,1000000806,911,
219.285,,Spot,2,Image 1,166,1000000128,912,
219.697,,Spot,2,Image 1,166,1000000202,913,
218.303,,Spot,2,Image 1,166,1000000806,914,
216.349,,Spot,2,Image 1,167,1000000128,915,
216.905,,Spot,2,Image 1,167,1000000202,916,
215.363,,Spot,2,Image 1,167,1000000806,917,
215.665,,Spot,2,Image 1,168,1000000128,918,
216.945,,Spot,2,Image 1,168,1000000202,919,
214.838,,Spot,2,Image 1,168,1000000806,920,
219.195,,Spot,2,Image 1,169,1000000128,921,
219.757,,Spot,2,Image 1,169,1000000202,922,
218.013,,Spot,2,Image 1,169,1000000806,923,
215.315,,Spot,2,Image 1,170,1000000128,924,
216.056,,Spot,2,Image 1,170,1000000202,925,
214.82,,Spot,2,Image 1,170,1000000806,926,
215.081,,Spot,2,Image 1,171,1000000128,927,
216.013,,Spot,2,Image 1,171,1000000202,928,
215.106,,Spot,2,Image 1,171,1000000806,929,
214.99,,Spot,2,Image 1,172,1000000128,930,
216.215,,Spot,2,Image 1,172,1000000202,931,
215.101,,Spot,2,Image 1,172,1000000806,932,
217.981,,Spot,2,Image 1,173,1000000128,933,
219.735,,Spot,2,Image 1,173,1000000202,934,
218.178,,Spot,2,Image 1,173,1000000806,935,
217.39,,Spot,2,Image 1,174,1000000128,936,
219.278,,Spot,2,Image 1,174,1000000202,937,
218.233,,Spot,2,Image 1,174,1000000806,938,
218.252,,Spot,2,Image 1,175,1000000128,939,
219.468,,Spot,2,Image 1,175,1000000202,940,
218.095,,Spot,2,Image 1,175,1000000806,941,
214.966,,Spot,2,Image 1,176,1000000128,942,
215.805,,Spot,2,Image 1,176,1000000202,943,
214.697,,Spot,2,Image 1,176,1000000806,944,
214.096,,Spot,2,Image 1,177,1000000128,945,
216.563,,Spot,2,Image 1,177,1000000202,946,
214.932,,Spot,2,Image 1,177,1000000806,947,
218.382,,Spot,2,Image 1,178,1000000128,948,
219.905,,Spot,2,Image 1,178,1000000202,949,
217.974,,Spot,2,Image 1,178,1000000806,950,
215.371,,Spot,2,Image 1,179,1000000128,951,
216.454,,Spot,2,Image 1,179,1000000202,952,
214.273,,Spot,2,Image 1,179,1000000806,953,
218.678,,Spot,2,Image 1,180,1000000128,954,
220.075,,Spot,2,Image 1,180,1000000202,955,
218.076,,Spot,2,Image 1,180,1000000806,956,
215.628,,Spot,2,Image 1,181,1000000128,957,
217.948,,Spot,2,Image 1,181,1000000806,958,
215.695,,Spot,2,Image 1,181,1000000202,959,
219.521,,Spot,2,Image 1,182,1000000128,960,
220.445,,Spot,2,Image 1,182,1000000202,961,
219.627,,Spot,2,Image 1,182,1000000806,962,
220.215,,Spot,2,Image 1,183,1000000128,963,
222.035,,Spot,2,Image 1,183,1000000202,964,
219.645,,Spot,2,Image 1,183,1000000806,965,
216.69,,Spot,2,Image 1,184,1000000128,966,
214.734,,Spot,2,Image 1,184,1000000806,967,
218.1,,Spot,2,Image 1,184,1000000202,968,
215,,Spot,2,Image 1,185,1000000128,969,
217.827,,Spot,2,Image 1,185,1000000202,970,
216.136,,Spot,2,Image 1,185,1000000806,971,
215.134,,Spot,2,Image 1,186,1000000128,972,
217.354,,Spot,2,Image 1,186,1000000806,973,
217.317,,Spot,2,Image 1,186,1000000202,974,
216.325,,Spot,2,Image 1,187,1000000128,975,
216.51,,Spot,2,Image 1,187,1000000806,976,
215.491,,Spot,2,Image 1,187,1000000202,977,
221.851,,Spot,2,Image 1,188,1000000128,978,
216.312,,Spot,2,Image 1,188,1000000806,979,
215.29,,Spot,2,Image 1,188,1000000202,980,
223.658,,Spot,2,Image 1,189,1000000128,981,
218.736,,Spot,2,Image 1,189,1000000806,982,
218.389,,Spot,2,Image 1,189,1000000202,983,
223.24,,Spot,2,Image 1,190,1000000128,984,
218.542,,Spot,2,Image 1,190,1000000806,985,
219.277,,Spot,2,Image 1,190,1000000202,986,
221.934,,Spot,2,Image 1,191,1000000128,987,
215.262,,Spot,2,Image 1,191,1000000806,988,
215.532,,Spot,2,Image 1,191,1000000202,989,
224.361,,Spot,2,Image 1,192,1000000128,990,
215.574,,Spot,2,Image 1,192,1000000806,991,
215.62,,Spot,2,Image 1,192,1000000202,992,
218.343,,Spot,2,Image 1,193,1000000806,993,
222.13,,Spot,2,Image 1,193,1000000202,994,
215.493,,Spot,2,Image 1,194,1000000806,995,
221.001,,Spot,2,Image 1,194,1000000202,996,
215.311,,Spot,2,Image 1,195,1000000806,997,
220.515,,Spot,2,Image 1,195,1000000202,998,
215.532,,Spot,2,Image 1,196,1000000806,999,
215.962,,Spot,2,Image 1,197,1000000806,1000,
216.443,,Spot,2,Image 1,198,1000000806,1001,
218.767,,Spot,2,Image 1,199,1000000806,1002,
218.397,,Spot,2,Image 1,206,1000001003,1003,
218.42,,Spot,2,Image 1,207,1000001003,1004,
216.107,,Spot,2,Image 1,208,1000001003,1005,
216.28,,Spot,2,Image 1,209,1000001003,1006,
216.09,,Spot,2,Image 1,210,1000001003,1007,
216.73,,Spot,2,Image 1,211,1000001003,1008,
221.233,,Spot,2,Image 1,212,1000001003,1009,
220.296,,Spot,2,Image 1,213,1000001003,1010,
219.323,,Spot,2,Image 1,213,1000001011,1011,
217.03,,Spot,2,Image 1,214,1000001003,1012,
217.1,,Spot,2,Image 1,214,1000001011,1013,
220.749,,Spot,2,Image 1,215,1000001003,1014,
220.1,,Spot,2,Image 1,215,1000001011,1015,
218.742,,Spot,2,Image 1,216,1000001003,1016,
217.071,,Spot,2,Image 1,216,1000001011,1017,
219.788,,Spot,2,Image 1,217,1000001003,1018,
216.869,,Spot,2,Image 1,217,1000001011,1019,
223.329,,Spot,2,Image 1,218,1000001003,1020,
217.399,,Spot,2,Image 1,218,1000001011,1021,
228.964,,Spot,2,Image 1,219,1000001003,1022,
220.025,,Spot,2,Image 1,219,1000001011,1023,
229.79,,Spot,2,Image 1,220,1000001003,1024,
221.632,,Spot,2,Image 1,220,1000001011,1025,
227.238,,Spot,2,Image 1,221,1000001003,1026,
218.848,,Spot,2,Image 1,221,1000001011,1027,
225.475,,Spot,2,Image 1,222,1000001003,1028,
218.12,,Spot,2,Image 1,222,1000001011,1029,
216.412,,Spot,2,Image 1,222,1000001030,1030,
228.001,,Spot,2,Image 1,223,1000001003,1031,
222.834,,Spot,2,Image 1,223,1000001011,1032,
223.113,,Spot,2,Image 1,223,1000001030,1033,
225.033,,Spot,2,Image 1,224,1000001003,1034,
218.816,,Spot,2,Image 1,224,1000001011,1035,
218.414,,Spot,2,Image 1,224,1000001030,1036,
221.788,,Spot,2,Image 1,225,1000001011,1037,
221.234,,Spot,2,Image 1,225,1000001030,1038,
218.126,,Spot,2,Image 1,226,1000001011,1039,
216.61,,Spot,2,Image 1,226,1000001030,1040,
218.624,,Spot,2,Image 1,227,1000001011,1041,
217.208,,Spot,2,Image 1,227,1000001030,1042,
222.841,,Spot,2,Image 1,228,1000001011,1043,
219.911,,Spot,2,Image 1,228,1000001030,1044,
222.523,,Spot,2,Image 1,229,1000001011,1045,
220.806,,Spot,2,Image 1,229,1000001030,1046,
223.249,,Spot,2,Image 1,230,1000001011,1047,
220.651,,Spot,2,Image 1,230,1000001030,1048,
219.813,,Spot,2,Image 1,231,1000001011,1049,
217.164,,Spot,2,Image 1,231,1000001030,1050,
219.707,,Spot,2,Image 1,232,1000001011,1051,
216.847,,Spot,2,Image 1,232,1000001030,1052,
219.342,,Spot,2,Image 1,233,1000001011,1053,
218.438,,Spot,2,Image 1,233,1000001030,1054,
219.436,,Spot,2,Image 1,234,1000001011,1055,
217.638,,Spot,2,Image 1,234,1000001030,1056,
220.083,,Spot,2,Image 1,235,1000001011,1057,
217.617,,Spot,2,Image 1,235,1000001030,1058,
222.729,,Spot,2,Image 1,236,1000001011,1059,
220.486,,Spot,2,Image 1,236,1000001030,1060,
222.036,,Spot,2,Image 1,237,1000001011,1061,
219.996,,Spot,2,Image 1,237,1000001030,1062,
