
Time
 ==================== 
Time,Unit,Category,Time,TrackID,ID,
117,s,Spot,118,1000000128,128,
118,s,Spot,119,1000000128,130,
119,s,Spot,120,1000000128,132,
120,s,Spot,121,1000000128,134,
121,s,Spot,122,1000000128,136,
122,s,Spot,123,1000000128,138,
123,s,Spot,124,1000000128,140,
123,s,Spot,124,1000000202,202,
124,s,Spot,125,1000000128,204,
124,s,Spot,125,1000000202,205,
125,s,Spot,126,1000000128,207,
125,s,Spot,126,1000000202,208,
126,s,Spot,127,1000000128,210,
126,s,Spot,127,1000000202,211,
127,s,Spot,128,1000000202,212,
127,s,Spot,128,1000000128,801,
128,s,Spot,129,1000000128,802,
128,s,Spot,129,1000000202,803,
129,s,Spot,130,1000000128,804,
129,s,Spot,130,1000000202,805,
129,s,Spot,130,1000000806,806,
130,s,Spot,131,1000000128,807,
130,s,Spot,131,1000000202,808,
130,s,Spot,131,1000000806,809,
131,s,Spot,132,1000000128,810,
131,s,Spot,132,1000000202,811,
131,s,Spot,132,1000000806,812,
132,s,Spot,133,1000000128,813,
132,s,Spot,133,1000000202,814,
132,s,Spot,133,1000000806,815,
133,s,Spot,134,1000000128,816,
133,s,Spot,134,1000000202,817,
133,s,Spot,134,1000000806,818,
134,s,Spot,135,1000000128,819,
134,s,Spot,135,1000000202,820,
134,s,Spot,135,1000000806,821,
135,s,Spot,136,1000000128,822,
135,s,Spot,136,1000000202,823,
135,s,Spot,136,1000000806,824,
136,s,Spot,137,1000000128,825,
136,s,Spot,137,1000000202,826,
136,s,Spot,137,1000000806,827,
137,s,Spot,138,1000000128,828,
137,s,Spot,138,1000000202,829,
137,s,Spot,138,1000000806,830,
138,s,Spot,139,1000000128,831,
138,s,Spot,139,1000000202,832,
138,s,Spot,139,1000000806,833,
139,s,Spot,140,1000000128,834,
139,s,Spot,140,1000000202,835,
139,s,Spot,140,1000000806,836,
140,s,Spot,141,1000000128,837,
140,s,Spot,141,1000000202,838,
140,s,Spot,141,1000000806,839,
141,s,Spot,142,1000000128,840,
141,s,Spot,142,1000000202,841,
141,s,Spot,142,1000000806,842,
142,s,Spot,143,1000000128,843,
142,s,Spot,143,1000000202,844,
142,s,Spot,143,1000000806,845,
143,s,Spot,144,1000000128,846,
143,s,Spot,144,1000000202,847,
143,s,Spot,144,1000000806,848,
144,s,Spot,145,1000000128,849,
144,s,Spot,145,1000000202,850,
144,s,Spot,145,1000000806,851,
145,s,Spot,146,1000000128,852,
145,s,Spot,146,1000000202,853,
145,s,Spot,146,1000000806,854,
146,s,Spot,147,1000000128,855,
146,s,Spot,147,1000000202,856,
146,s,Spot,147,1000000806,857,
147,s,Spot,148,1000000128,858,
147,s,Spot,148,1000000202,859,
147,s,Spot,148,1000000806,860,
148,s,Spot,149,1000000128,861,
148,s,Spot,149,1000000202,862,
148,s,Spot,149,1000000806,863,
