
Velocity Angle
 ==================== 
Velocity Angle X,Velocity Angle Y,Velocity Angle Z,Unit,Category,Collection,Time,TrackID,ID,
92.0167,124.669,34.7422,°,Spot,Velocity Angle,118,1000000128,128,
112.449,118.523,37.6879,°,Spot,Velocity Angle,119,1000000128,130,
130.27,125.616,60.4557,°,Spot,Velocity Angle,120,1000000128,132,
108.62,143.06,59.3884,°,Spot,Velocity Angle,121,1000000128,134,
116.81,141.319,64.3582,°,Spot,Velocity Angle,122,1000000128,136,
137.552,127.481,73.013,°,Spot,Velocity Angle,123,1000000128,138,
150.527,113.801,106.362,°,Spot,Velocity Angle,124,1000000128,140,
153.346,102.514,66.8665,°,Spot,Velocity Angle,124,1000000202,202,
125.924,94.2518,143.754,°,Spot,Velocity Angle,125,1000000128,204,
160.697,109.285,90.9562,°,Spot,Velocity Angle,125,1000000202,205,
161.147,108.861,90.0027,°,Spot,Velocity Angle,126,1000000128,207,
162.038,103.859,101.214,°,Spot,Velocity Angle,126,1000000202,208,
90.1989,71.8035,18.2003,°,Spot,Velocity Angle,127,1000000128,210,
163.319,97.8147,75.3516,°,Spot,Velocity Angle,127,1000000202,211,
99.5844,136.568,48.1583,°,Spot,Velocity Angle,128,1000000202,212,
95.0792,101.574,12.6638,°,Spot,Velocity Angle,128,1000000128,801,
74.4086,115.43,30.4361,°,Spot,Velocity Angle,129,1000000128,802,
59.6125,148.946,95.8171,°,Spot,Velocity Angle,129,1000000202,803,
18.5678,97.5906,73.1592,°,Spot,Velocity Angle,130,1000000128,804,
13.2115,95.5643,78.0573,°,Spot,Velocity Angle,130,1000000202,805,
64.2187,112.497,35.4012,°,Spot,Velocity Angle,130,1000000806,806,
33.5159,104.166,119.672,°,Spot,Velocity Angle,131,1000000128,807,
33.5651,67.3784,66.6049,°,Spot,Velocity Angle,131,1000000202,808,
63.3681,121.936,43.896,°,Spot,Velocity Angle,131,1000000806,809,
105.853,38.3525,56.1436,°,Spot,Velocity Angle,132,1000000128,810,
90.0027,63.4379,153.441,°,Spot,Velocity Angle,132,1000000202,811,
92.0141,55.7003,145.627,°,Spot,Velocity Angle,132,1000000806,812,
110.937,81.8289,22.6152,°,Spot,Velocity Angle,133,1000000128,813,
172.278,93.8896,83.335,°,Spot,Velocity Angle,133,1000000202,814,
87.9557,57.352,147.274,°,Spot,Velocity Angle,133,1000000806,815,
103.835,166.173,90.0027,°,Spot,Velocity Angle,134,1000000128,816,
172.057,93.8421,83.0539,°,Spot,Velocity Angle,134,1000000202,817,
69.14,73.3635,152.814,°,Spot,Velocity Angle,134,1000000806,818,
60.6857,29.3169,90.0027,°,Spot,Velocity Angle,135,1000000128,819,
139.6,87.4719,49.7104,°,Spot,Velocity Angle,135,1000000202,820,
81.4484,130.076,41.3553,°,Spot,Velocity Angle,135,1000000806,821,
113.029,23.0261,90.0027,°,Spot,Velocity Angle,136,1000000128,822,
105.776,115.058,30.214,°,Spot,Velocity Angle,136,1000000202,823,
148.474,90.0027,58.4717,°,Spot,Velocity Angle,136,1000000806,824,
119.621,93.602,29.8799,°,Spot,Velocity Angle,137,1000000128,825,
59.6966,112.633,39.3891,°,Spot,Velocity Angle,137,1000000202,826,
134.117,47.992,105.072,°,Spot,Velocity Angle,137,1000000806,827,
106.564,114.266,30.0076,°,Spot,Velocity Angle,138,1000000128,828,
101.467,103.053,17.5067,°,Spot,Velocity Angle,138,1000000202,829,
157.439,90.0027,67.4364,°,Spot,Velocity Angle,138,1000000806,830,
68.98,132.151,49.5456,°,Spot,Velocity Angle,139,1000000128,831,
118.592,140.191,64.8241,°,Spot,Velocity Angle,139,1000000202,832,
87.6757,109.387,19.535,°,Spot,Velocity Angle,139,1000000806,833,
84.9593,122.783,33.2644,°,Spot,Velocity Angle,140,1000000128,834,
48.4732,123.457,120.436,°,Spot,Velocity Angle,140,1000000202,835,
53.4563,136.269,69.4403,°,Spot,Velocity Angle,140,1000000806,836,
130.15,99.9649,138.126,°,Spot,Velocity Angle,141,1000000128,837,
49.2833,139.085,93.3771,°,Spot,Velocity Angle,141,1000000202,838,
22.289,90.0027,112.292,°,Spot,Velocity Angle,141,1000000806,839,
99.3861,80.6435,13.3135,°,Spot,Velocity Angle,142,1000000128,840,
131.121,79.9537,42.8728,°,Spot,Velocity Angle,142,1000000202,841,
105.242,33.1854,118.695,°,Spot,Velocity Angle,142,1000000806,842,
70.4014,84.8459,20.3225,°,Spot,Velocity Angle,143,1000000128,843,
76.0844,84.8235,14.8873,°,Spot,Velocity Angle,143,1000000202,844,
179.582,90.0027,89.5799,°,Spot,Velocity Angle,143,1000000806,845,
67.9159,22.0868,90.0027,°,Spot,Velocity Angle,144,1000000128,846,
50.5532,101.883,138.099,°,Spot,Velocity Angle,144,1000000202,847,
64.2608,153.748,85.1706,°,Spot,Velocity Angle,144,1000000806,848,
93.174,88.4313,176.465,°,Spot,Velocity Angle,145,1000000128,849,
67.2021,114.706,34.7462,°,Spot,Velocity Angle,145,1000000202,850,
86.4378,141.191,51.4155,°,Spot,Velocity Angle,145,1000000806,851,
95.2482,120.804,148.662,°,Spot,Velocity Angle,146,1000000128,852,
95.4415,104.705,15.7191,°,Spot,Velocity Angle,146,1000000202,853,
136.095,104.281,49.5967,°,Spot,Velocity Angle,146,1000000806,854,
100.445,136.118,48.0026,°,Spot,Velocity Angle,147,1000000128,855,
77.0814,138.316,128.786,°,Spot,Velocity Angle,147,1000000202,856,
98.4241,170.126,95.1304,°,Spot,Velocity Angle,147,1000000806,857,
86.4096,97.0158,7.88825,°,Spot,Velocity Angle,148,1000000128,858,
90.0027,94.8202,4.81758,°,Spot,Velocity Angle,148,1000000202,859,
77.1095,116.241,29.6845,°,Spot,Velocity Angle,148,1000000806,860,
93.2744,88.754,176.503,°,Spot,Velocity Angle,149,1000000128,861,
99.1321,96.2352,11.0843,°,Spot,Velocity Angle,149,1000000202,862,
112.552,38.7264,119.626,°,Spot,Velocity Angle,149,1000000806,863,
128.074,38.0717,90.0027,°,Spot,Velocity Angle,150,1000000128,864,
130.786,41.0454,86.1445,°,Spot,Velocity Angle,150,1000000202,865,
76.0505,163.647,98.3728,°,Spot,Velocity Angle,150,1000000806,866,
92.6003,91.6338,3.06793,°,Spot,Velocity Angle,151,1000000128,867,
