
Track Diameter Mean
 ==================== 
Track Diameter Mean,Unit,Category,ID,
4.73996,,Track,1000000128,
4.73996,,Track,1000000202,
4.73996,,Track,1000000806,
4.73996,,Track,1000001003,
4.73996,,Track,1000001011,
4.73996,,Track,1000001030,
4.73996,,Track,1000001092,
4.73996,,Track,1000001192,
4.73996,,Track,1000001217,
4.73996,,Track,1000001248,
