
Time Index
 ==================== 
Time Index,Unit,Category,Time,TrackID,ID,
118,,Spot,118,1000000128,128,
119,,Spot,119,1000000128,130,
120,,Spot,120,1000000128,132,
121,,Spot,121,1000000128,134,
122,,Spot,122,1000000128,136,
123,,Spot,123,1000000128,138,
124,,Spot,124,1000000128,140,
124,,Spot,124,1000000202,202,
125,,Spot,125,1000000128,204,
125,,Spot,125,1000000202,205,
126,,Spot,126,1000000128,207,
126,,Spot,126,1000000202,208,
127,,Spot,127,1000000128,210,
127,,Spot,127,1000000202,211,
128,,Spot,128,1000000202,212,
128,,Spot,128,1000000128,801,
129,,Spot,129,1000000128,802,
129,,Spot,129,1000000202,803,
130,,Spot,130,1000000128,804,
130,,Spot,130,1000000202,805,
130,,Spot,130,1000000806,806,
131,,Spot,131,1000000128,807,
131,,Spot,131,1000000202,808,
131,,Spot,131,1000000806,809,
132,,Spot,132,1000000128,810,
132,,Spot,132,1000000202,811,
132,,Spot,132,1000000806,812,
133,,Spot,133,1000000128,813,
133,,Spot,133,1000000202,814,
133,,Spot,133,1000000806,815,
134,,Spot,134,1000000128,816,
134,,Spot,134,1000000202,817,
134,,Spot,134,1000000806,818,
135,,Spot,135,1000000128,819,
135,,Spot,135,1000000202,820,
135,,Spot,135,1000000806,821,
136,,Spot,136,1000000128,822,
136,,Spot,136,1000000202,823,
136,,Spot,136,1000000806,824,
137,,Spot,137,1000000128,825,
137,,Spot,137,1000000202,826,
137,,Spot,137,1000000806,827,
138,,Spot,138,1000000128,828,
138,,Spot,138,1000000202,829,
138,,Spot,138,1000000806,830,
139,,Spot,139,1000000128,831,
139,,Spot,139,1000000202,832,
139,,Spot,139,1000000806,833,
140,,Spot,140,1000000128,834,
140,,Spot,140,1000000202,835,
140,,Spot,140,1000000806,836,
141,,Spot,141,1000000128,837,
141,,Spot,141,1000000202,838,
141,,Spot,141,1000000806,839,
142,,Spot,142,1000000128,840,
142,,Spot,142,1000000202,841,
142,,Spot,142,1000000806,842,
143,,Spot,143,1000000128,843,
143,,Spot,143,1000000202,844,
143,,Spot,143,1000000806,845,
144,,Spot,144,1000000128,846,
144,,Spot,144,1000000202,847,
144,,Spot,144,1000000806,848,
145,,Spot,145,1000000128,849,
145,,Spot,145,1000000202,850,
145,,Spot,145,1000000806,851,
146,,Spot,146,1000000128,852,
146,,Spot,146,1000000202,853,
146,,Spot,146,1000000806,854,
147,,Spot,147,1000000128,855,
147,,Spot,147,1000000202,856,
147,,Spot,147,1000000806,857,
148,,Spot,148,1000000128,858,
148,,Spot,148,1000000202,859,
148,,Spot,148,1000000806,860,
149,,Spot,149,1000000128,861,
149,,Spot,149,1000000202,862,
149,,Spot,149,1000000806,863,
150,,Spot,150,1000000128,864,
150,,Spot,150,1000000202,865,
150,,Spot,150,1000000806,866,
151,,Spot,151,1000000128,867,
151,,Spot,151,1000000202,868,
151,,Spot,151,1000000806,869,
152,,Spot,152,1000000128,870,
152,,Spot,152,1000000202,871,
152,,Spot,152,1000000806,872,
153,,Spot,153,1000000128,873,
153,,Spot,153,1000000202,874,
153,,Spot,153,1000000806,875,
154,,Spot,154,1000000128,876,
154,,Spot,154,1000000202,877,
154,,Spot,154,1000000806,878,
155,,Spot,155,1000000128,879,
