
Shortest Distance to Spots Spots=Cell-Soma
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,TrackID,ID,
24.3043,,Spot,Cell-Soma,118,1000000128,128,
23.7343,,Spot,Cell-Soma,119,1000000128,130,
23.0486,,Spot,Cell-Soma,120,1000000128,132,
21.7013,,Spot,Cell-Soma,121,1000000128,134,
21.0117,,Spot,Cell-Soma,122,1000000128,136,
21.0482,,Spot,Cell-Soma,123,1000000128,138,
20.5251,,Spot,Cell-Soma,124,1000000128,140,
23.8146,,Spot,Cell-Soma,124,1000000202,202,
20.8937,,Spot,Cell-Soma,125,1000000128,204,
23.7513,,Spot,Cell-Soma,125,1000000202,205,
20.1778,,Spot,Cell-Soma,126,1000000128,207,
22.6424,,Spot,Cell-Soma,126,1000000202,208,
20.027,,Spot,Cell-Soma,127,1000000128,210,
22.6934,,Spot,Cell-Soma,127,1000000202,211,
22.0502,,Spot,Cell-Soma,128,1000000202,212,
20.0866,,Spot,Cell-Soma,128,1000000128,801,
19.1969,,Spot,Cell-Soma,129,1000000128,802,
22.0071,,Spot,Cell-Soma,129,1000000202,803,
19.6207,,Spot,Cell-Soma,130,1000000128,804,
22.1287,,Spot,Cell-Soma,130,1000000202,805,
25.4383,,Spot,Cell-Soma,130,1000000806,806,
20.5023,,Spot,Cell-Soma,131,1000000128,807,
23.0138,,Spot,Cell-Soma,131,1000000202,808,
25.8199,,Spot,Cell-Soma,131,1000000806,809,
20.5203,,Spot,Cell-Soma,132,1000000128,810,
23.0892,,Spot,Cell-Soma,132,1000000202,811,
25.5179,,Spot,Cell-Soma,132,1000000806,812,
20.2272,,Spot,Cell-Soma,133,1000000128,813,
22.7865,,Spot,Cell-Soma,133,1000000202,814,
26.1234,,Spot,Cell-Soma,133,1000000806,815,
20.3311,,Spot,Cell-Soma,134,1000000128,816,
23.1363,,Spot,Cell-Soma,134,1000000202,817,
26.844,,Spot,Cell-Soma,134,1000000806,818,
19.5493,,Spot,Cell-Soma,135,1000000128,819,
22.0573,,Spot,Cell-Soma,135,1000000202,820,
26.0571,,Spot,Cell-Soma,135,1000000806,821,
