
Intensity Sum of Square Ch=2 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
3.2602e+08,,Spot,2,Image 1,118,1000000128,128,
3.3679e+08,,Spot,2,Image 1,119,1000000128,130,
3.29938e+08,,Spot,2,Image 1,120,1000000128,132,
3.40318e+08,,Spot,2,Image 1,121,1000000128,134,
3.30539e+08,,Spot,2,Image 1,122,1000000128,136,
3.41782e+08,,Spot,2,Image 1,123,1000000128,138,
3.41043e+08,,Spot,2,Image 1,124,1000000128,140,
3.39482e+08,,Spot,2,Image 1,124,1000000202,202,
3.38148e+08,,Spot,2,Image 1,125,1000000128,204,
3.44663e+08,,Spot,2,Image 1,125,1000000202,205,
3.38755e+08,,Spot,2,Image 1,126,1000000128,207,
3.42645e+08,,Spot,2,Image 1,126,1000000202,208,
3.28866e+08,,Spot,2,Image 1,127,1000000128,210,
3.31223e+08,,Spot,2,Image 1,127,1000000202,211,
3.43818e+08,,Spot,2,Image 1,128,1000000202,212,
3.41035e+08,,Spot,2,Image 1,128,1000000128,801,
3.38241e+08,,Spot,2,Image 1,129,1000000128,802,
3.40382e+08,,Spot,2,Image 1,129,1000000202,803,
3.42422e+08,,Spot,2,Image 1,130,1000000128,804,
3.44538e+08,,Spot,2,Image 1,130,1000000202,805,
3.41934e+08,,Spot,2,Image 1,130,1000000806,806,
3.27645e+08,,Spot,2,Image 1,131,1000000128,807,
3.31739e+08,,Spot,2,Image 1,131,1000000202,808,
3.30006e+08,,Spot,2,Image 1,131,1000000806,809,
3.38684e+08,,Spot,2,Image 1,132,1000000128,810,
3.38685e+08,,Spot,2,Image 1,132,1000000202,811,
3.35027e+08,,Spot,2,Image 1,132,1000000806,812,
3.39713e+08,,Spot,2,Image 1,133,1000000128,813,
3.40154e+08,,Spot,2,Image 1,133,1000000202,814,
3.34972e+08,,Spot,2,Image 1,133,1000000806,815,
3.32395e+08,,Spot,2,Image 1,134,1000000128,816,
3.33361e+08,,Spot,2,Image 1,134,1000000202,817,
3.26608e+08,,Spot,2,Image 1,134,1000000806,818,
3.4466e+08,,Spot,2,Image 1,135,1000000128,819,
3.43137e+08,,Spot,2,Image 1,135,1000000202,820,
3.38407e+08,,Spot,2,Image 1,135,1000000806,821,
3.3704e+08,,Spot,2,Image 1,136,1000000128,822,
3.32625e+08,,Spot,2,Image 1,136,1000000202,823,
3.29253e+08,,Spot,2,Image 1,136,1000000806,824,
3.3241e+08,,Spot,2,Image 1,137,1000000128,825,
3.32346e+08,,Spot,2,Image 1,137,1000000202,826,
3.26034e+08,,Spot,2,Image 1,137,1000000806,827,
3.42738e+08,,Spot,2,Image 1,138,1000000128,828,
3.46073e+08,,Spot,2,Image 1,138,1000000202,829,
3.38545e+08,,Spot,2,Image 1,138,1000000806,830,
3.34213e+08,,Spot,2,Image 1,139,1000000128,831,
3.32421e+08,,Spot,2,Image 1,139,1000000202,832,
3.2399e+08,,Spot,2,Image 1,139,1000000806,833,
3.47063e+08,,Spot,2,Image 1,140,1000000128,834,
3.43766e+08,,Spot,2,Image 1,140,1000000202,835,
3.41134e+08,,Spot,2,Image 1,140,1000000806,836,
