
Track Area Mean
 ==================== 
Track Area Mean,Unit,Category,ID,
70.583,,Track,1000000128,
70.583,,Track,1000000202,
70.583,,Track,1000000806,
70.5829,,Track,1000001003,
70.5829,,Track,1000001011,
70.583,,Track,1000001030,
70.5829,,Track,1000001092,
70.5829,,Track,1000001192,
70.5829,,Track,1000001217,
70.5829,,Track,1000001248,
