
Intensity Sum of Square Ch=1 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
2.82913e+09,,Spot,1,Image 1,118,1000000128,128,
3.35075e+09,,Spot,1,Image 1,119,1000000128,130,
3.62931e+09,,Spot,1,Image 1,120,1000000128,132,
3.73527e+09,,Spot,1,Image 1,121,1000000128,134,
4.19995e+09,,Spot,1,Image 1,122,1000000128,136,
4.32735e+09,,Spot,1,Image 1,123,1000000128,138,
4.19285e+09,,Spot,1,Image 1,124,1000000128,140,
3.02634e+09,,Spot,1,Image 1,124,1000000202,202,
3.54369e+09,,Spot,1,Image 1,125,1000000128,204,
3.47867e+09,,Spot,1,Image 1,125,1000000202,205,
3.36544e+09,,Spot,1,Image 1,126,1000000128,207,
3.93371e+09,,Spot,1,Image 1,126,1000000202,208,
3.60105e+09,,Spot,1,Image 1,127,1000000128,210,
4.76129e+09,,Spot,1,Image 1,127,1000000202,211,
3.07337e+09,,Spot,1,Image 1,128,1000000202,212,
4.31509e+09,,Spot,1,Image 1,128,1000000128,801,
2.98753e+09,,Spot,1,Image 1,129,1000000128,802,
3.04823e+09,,Spot,1,Image 1,129,1000000202,803,
3.8153e+09,,Spot,1,Image 1,130,1000000128,804,
3.75443e+09,,Spot,1,Image 1,130,1000000202,805,
4.0383e+09,,Spot,1,Image 1,130,1000000806,806,
3.26509e+09,,Spot,1,Image 1,131,1000000128,807,
3.19808e+09,,Spot,1,Image 1,131,1000000202,808,
3.85195e+09,,Spot,1,Image 1,131,1000000806,809,
3.33981e+09,,Spot,1,Image 1,132,1000000128,810,
3.1256e+09,,Spot,1,Image 1,132,1000000202,811,
3.84648e+09,,Spot,1,Image 1,132,1000000806,812,
3.64243e+09,,Spot,1,Image 1,133,1000000128,813,
3.82944e+09,,Spot,1,Image 1,133,1000000202,814,
3.56659e+09,,Spot,1,Image 1,133,1000000806,815,
3.61055e+09,,Spot,1,Image 1,134,1000000128,816,
