
Intensity Median Ch=1 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,TrackID,ID,
612.128,,Spot,1,Image 1,118,1000000128,128,
665.472,,Spot,1,Image 1,119,1000000128,130,
692.112,,Spot,1,Image 1,120,1000000128,132,
689.84,,Spot,1,Image 1,121,1000000128,134,
730.464,,Spot,1,Image 1,122,1000000128,136,
725.984,,Spot,1,Image 1,123,1000000128,138,
718.096,,Spot,1,Image 1,124,1000000128,140,
655.888,,Spot,1,Image 1,124,1000000202,202,
696.56,,Spot,1,Image 1,125,1000000128,204,
703.84,,Spot,1,Image 1,125,1000000202,205,
686.4,,Spot,1,Image 1,126,1000000128,207,
732.144,,Spot,1,Image 1,126,1000000202,208,
710.336,,Spot,1,Image 1,127,1000000128,210,
804.16,,Spot,1,Image 1,127,1000000202,211,
654.256,,Spot,1,Image 1,128,1000000202,212,
715.84,,Spot,1,Image 1,128,1000000128,801,
624.56,,Spot,1,Image 1,129,1000000128,802,
647.92,,Spot,1,Image 1,129,1000000202,803,
681.6,,Spot,1,Image 1,130,1000000128,804,
696.192,,Spot,1,Image 1,130,1000000202,805,
735.904,,Spot,1,Image 1,130,1000000806,806,
630.16,,Spot,1,Image 1,131,1000000128,807,
651.92,,Spot,1,Image 1,131,1000000202,808,
720.48,,Spot,1,Image 1,131,1000000806,809,
653.584,,Spot,1,Image 1,132,1000000128,810,
652.04,,Spot,1,Image 1,132,1000000202,811,
721.984,,Spot,1,Image 1,132,1000000806,812,
675.712,,Spot,1,Image 1,133,1000000128,813,
713.632,,Spot,1,Image 1,133,1000000202,814,
702.352,,Spot,1,Image 1,133,1000000806,815,
677.936,,Spot,1,Image 1,134,1000000128,816,
717.792,,Spot,1,Image 1,134,1000000202,817,
662,,Spot,1,Image 1,134,1000000806,818,
721.68,,Spot,1,Image 1,135,1000000128,819,
713.876,,Spot,1,Image 1,135,1000000202,820,
675.952,,Spot,1,Image 1,135,1000000806,821,
794,,Spot,1,Image 1,136,1000000128,822,
683.976,,Spot,1,Image 1,136,1000000202,823,
680.096,,Spot,1,Image 1,136,1000000806,824,
745.832,,Spot,1,Image 1,137,1000000128,825,
716.4,,Spot,1,Image 1,137,1000000202,826,
697.872,,Spot,1,Image 1,137,1000000806,827,
683.744,,Spot,1,Image 1,138,1000000128,828,
746.352,,Spot,1,Image 1,138,1000000202,829,
