
Track Speed Mean
 ==================== 
Track Speed Mean,Unit,Category,ID,
0.981106,,Track,1000000128,
1.00605,,Track,1000000202,
1.04513,,Track,1000000806,
0.984654,,Track,1000001003,
1.37587,,Track,1000001011,
0.86689,,Track,1000001030,
0.688224,,Track,1000001092,
1.17201,,Track,1000001192,
0.857616,,Track,1000001217,
0.969317,,Track,1000001248,
