
Diameter
 ==================== 
Diameter X,Diameter Y,Diameter Z,Unit,Category,Collection,Time,TrackID,ID,
4.73996,4.73996,4.73996,µm,Spot,Diameter,118,1000000128,128,
4.73996,4.73996,4.73996,µm,Spot,Diameter,119,1000000128,130,
4.73996,4.73996,4.73996,µm,Spot,Diameter,120,1000000128,132,
4.73996,4.73996,4.73996,µm,Spot,Diameter,121,1000000128,134,
4.73996,4.73996,4.73996,µm,Spot,Diameter,122,1000000128,136,
4.73996,4.73996,4.73996,µm,Spot,Diameter,123,1000000128,138,
4.73996,4.73996,4.73996,µm,Spot,Diameter,124,1000000128,140,
4.73996,4.73996,4.73996,µm,Spot,Diameter,124,1000000202,202,
4.73996,4.73996,4.73996,µm,Spot,Diameter,125,1000000128,204,
4.73996,4.73996,4.73996,µm,Spot,Diameter,125,1000000202,205,
4.73996,4.73996,4.73996,µm,Spot,Diameter,126,1000000128,207,
4.73996,4.73996,4.73996,µm,Spot,Diameter,126,1000000202,208,
4.73996,4.73996,4.73996,µm,Spot,Diameter,127,1000000128,210,
4.73996,4.73996,4.73996,µm,Spot,Diameter,127,1000000202,211,
4.73996,4.73996,4.73996,µm,Spot,Diameter,128,1000000202,212,
4.73996,4.73996,4.73996,µm,Spot,Diameter,128,1000000128,801,
4.73996,4.73996,4.73996,µm,Spot,Diameter,129,1000000128,802,
4.73996,4.73996,4.73996,µm,Spot,Diameter,129,1000000202,803,
4.73996,4.73996,4.73996,µm,Spot,Diameter,130,1000000128,804,
4.73996,4.73996,4.73996,µm,Spot,Diameter,130,1000000202,805,
4.73996,4.73996,4.73996,µm,Spot,Diameter,130,1000000806,806,
4.73996,4.73996,4.73996,µm,Spot,Diameter,131,1000000128,807,
4.73996,4.73996,4.73996,µm,Spot,Diameter,131,1000000202,808,
4.73996,4.73996,4.73996,µm,Spot,Diameter,131,1000000806,809,
4.73996,4.73996,4.73996,µm,Spot,Diameter,132,1000000128,810,
4.73996,4.73996,4.73996,µm,Spot,Diameter,132,1000000202,811,
4.73996,4.73996,4.73996,µm,Spot,Diameter,132,1000000806,812,
4.73996,4.73996,4.73996,µm,Spot,Diameter,133,1000000128,813,
4.73996,4.73996,4.73996,µm,Spot,Diameter,133,1000000202,814,
4.73996,4.73996,4.73996,µm,Spot,Diameter,133,1000000806,815,
4.73996,4.73996,4.73996,µm,Spot,Diameter,134,1000000128,816,
4.73996,4.73996,4.73996,µm,Spot,Diameter,134,1000000202,817,
4.73996,4.73996,4.73996,µm,Spot,Diameter,134,1000000806,818,
4.73996,4.73996,4.73996,µm,Spot,Diameter,135,1000000128,819,
4.73996,4.73996,4.73996,µm,Spot,Diameter,135,1000000202,820,
4.73996,4.73996,4.73996,µm,Spot,Diameter,135,1000000806,821,
4.73996,4.73996,4.73996,µm,Spot,Diameter,136,1000000128,822,
4.73996,4.73996,4.73996,µm,Spot,Diameter,136,1000000202,823,
4.73996,4.73996,4.73996,µm,Spot,Diameter,136,1000000806,824,
4.73996,4.73996,4.73996,µm,Spot,Diameter,137,1000000128,825,
4.73996,4.73996,4.73996,µm,Spot,Diameter,137,1000000202,826,
4.73996,4.73996,4.73996,µm,Spot,Diameter,137,1000000806,827,
4.73996,4.73996,4.73996,µm,Spot,Diameter,138,1000000128,828,
4.73996,4.73996,4.73996,µm,Spot,Diameter,138,1000000202,829,
4.73996,4.73996,4.73996,µm,Spot,Diameter,138,1000000806,830,
4.73996,4.73996,4.73996,µm,Spot,Diameter,139,1000000128,831,
4.73996,4.73996,4.73996,µm,Spot,Diameter,139,1000000202,832,
4.73996,4.73996,4.73996,µm,Spot,Diameter,139,1000000806,833,
4.73996,4.73996,4.73996,µm,Spot,Diameter,140,1000000128,834,
4.73996,4.73996,4.73996,µm,Spot,Diameter,140,1000000202,835,
4.73996,4.73996,4.73996,µm,Spot,Diameter,140,1000000806,836,
4.73996,4.73996,4.73996,µm,Spot,Diameter,141,1000000128,837,
4.73996,4.73996,4.73996,µm,Spot,Diameter,141,1000000202,838,
4.73996,4.73996,4.73996,µm,Spot,Diameter,141,1000000806,839,
4.73996,4.73996,4.73996,µm,Spot,Diameter,142,1000000128,840,
4.73996,4.73996,4.73996,µm,Spot,Diameter,142,1000000202,841,
4.73996,4.73996,4.73996,µm,Spot,Diameter,142,1000000806,842,
4.73996,4.73996,4.73996,µm,Spot,Diameter,143,1000000128,843,
4.73996,4.73996,4.73996,µm,Spot,Diameter,143,1000000202,844,
4.73996,4.73996,4.73996,µm,Spot,Diameter,143,1000000806,845,
4.73996,4.73996,4.73996,µm,Spot,Diameter,144,1000000128,846,
4.73996,4.73996,4.73996,µm,Spot,Diameter,144,1000000202,847,
4.73996,4.73996,4.73996,µm,Spot,Diameter,144,1000000806,848,
4.73996,4.73996,4.73996,µm,Spot,Diameter,145,1000000128,849,
4.73996,4.73996,4.73996,µm,Spot,Diameter,145,1000000202,850,
4.73996,4.73996,4.73996,µm,Spot,Diameter,145,1000000806,851,
4.73996,4.73996,4.73996,µm,Spot,Diameter,146,1000000128,852,
4.73996,4.73996,4.73996,µm,Spot,Diameter,146,1000000202,853,
4.73996,4.73996,4.73996,µm,Spot,Diameter,146,1000000806,854,
4.73996,4.73996,4.73996,µm,Spot,Diameter,147,1000000128,855,
4.73996,4.73996,4.73996,µm,Spot,Diameter,147,1000000202,856,
4.73996,4.73996,4.73996,µm,Spot,Diameter,147,1000000806,857,
4.73996,4.73996,4.73996,µm,Spot,Diameter,148,1000000128,858,
4.73996,4.73996,4.73996,µm,Spot,Diameter,148,1000000202,859,
4.73996,4.73996,4.73996,µm,Spot,Diameter,148,1000000806,860,
4.73996,4.73996,4.73996,µm,Spot,Diameter,149,1000000128,861,
4.73996,4.73996,4.73996,µm,Spot,Diameter,149,1000000202,862,
4.73996,4.73996,4.73996,µm,Spot,Diameter,149,1000000806,863,
4.73996,4.73996,4.73996,µm,Spot,Diameter,150,1000000128,864,
4.73996,4.73996,4.73996,µm,Spot,Diameter,150,1000000202,865,
4.73996,4.73996,4.73996,µm,Spot,Diameter,150,1000000806,866,
4.73996,4.73996,4.73996,µm,Spot,Diameter,151,1000000128,867,
4.73996,4.73996,4.73996,µm,Spot,Diameter,151,1000000202,868,
4.73996,4.73996,4.73996,µm,Spot,Diameter,151,1000000806,869,
4.73996,4.73996,4.73996,µm,Spot,Diameter,152,1000000128,870,
4.73996,4.73996,4.73996,µm,Spot,Diameter,152,1000000202,871,
4.73996,4.73996,4.73996,µm,Spot,Diameter,152,1000000806,872,
4.73996,4.73996,4.73996,µm,Spot,Diameter,153,1000000128,873,
4.73996,4.73996,4.73996,µm,Spot,Diameter,153,1000000202,874,
4.73996,4.73996,4.73996,µm,Spot,Diameter,153,1000000806,875,
4.73996,4.73996,4.73996,µm,Spot,Diameter,154,1000000128,876,
4.73996,4.73996,4.73996,µm,Spot,Diameter,154,1000000202,877,
4.73996,4.73996,4.73996,µm,Spot,Diameter,154,1000000806,878,
4.73996,4.73996,4.73996,µm,Spot,Diameter,155,1000000128,879,
4.73996,4.73996,4.73996,µm,Spot,Diameter,155,1000000202,880,
4.73996,4.73996,4.73996,µm,Spot,Diameter,155,1000000806,881,
4.73996,4.73996,4.73996,µm,Spot,Diameter,156,1000000128,882,
4.73996,4.73996,4.73996,µm,Spot,Diameter,156,1000000202,883,
4.73996,4.73996,4.73996,µm,Spot,Diameter,156,1000000806,884,
4.73996,4.73996,4.73996,µm,Spot,Diameter,157,1000000128,885,
4.73996,4.73996,4.73996,µm,Spot,Diameter,157,1000000202,886,
4.73996,4.73996,4.73996,µm,Spot,Diameter,157,1000000806,887,
4.73996,4.73996,4.73996,µm,Spot,Diameter,158,1000000128,888,
4.73996,4.73996,4.73996,µm,Spot,Diameter,158,1000000202,889,
4.73996,4.73996,4.73996,µm,Spot,Diameter,158,1000000806,890,
4.73996,4.73996,4.73996,µm,Spot,Diameter,159,1000000128,891,
4.73996,4.73996,4.73996,µm,Spot,Diameter,159,1000000202,892,
4.73996,4.73996,4.73996,µm,Spot,Diameter,159,1000000806,893,
4.73996,4.73996,4.73996,µm,Spot,Diameter,160,1000000128,894,
4.73996,4.73996,4.73996,µm,Spot,Diameter,160,1000000202,895,
4.73996,4.73996,4.73996,µm,Spot,Diameter,160,1000000806,896,
4.73996,4.73996,4.73996,µm,Spot,Diameter,161,1000000128,897,
4.73996,4.73996,4.73996,µm,Spot,Diameter,161,1000000202,898,
4.73996,4.73996,4.73996,µm,Spot,Diameter,161,1000000806,899,
4.73996,4.73996,4.73996,µm,Spot,Diameter,162,1000000128,900,
4.73996,4.73996,4.73996,µm,Spot,Diameter,162,1000000202,901,
4.73996,4.73996,4.73996,µm,Spot,Diameter,162,1000000806,902,
4.73996,4.73996,4.73996,µm,Spot,Diameter,163,1000000128,903,
4.73996,4.73996,4.73996,µm,Spot,Diameter,163,1000000202,904,
4.73996,4.73996,4.73996,µm,Spot,Diameter,163,1000000806,905,
4.73996,4.73996,4.73996,µm,Spot,Diameter,164,1000000128,906,
