
Track Diameter Mean
 ==================== 
Track Diameter Mean,Unit,Category,ID,
4,,Track,1000101212,
4,,Track,1000101221,
4,,Track,1000101225,
4,,Track,1000101229,
4,,Track,1000101234,
4,,Track,1000101240,
4,,Track,1000101244,
4,,Track,1000101247,
4,,Track,1000101250,
