
Intensity Median Ch=2 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,TrackID,ID,
296.008,,Spot,2,Image 1,38,1000101212,101212,
307.824,,Spot,2,Image 1,39,1000101212,101213,
312.004,,Spot,2,Image 1,40,1000101212,101214,
297.904,,Spot,2,Image 1,41,1000101212,101215,
297.984,,Spot,2,Image 1,42,1000101212,101216,
296.048,,Spot,2,Image 1,43,1000101212,101217,
291.92,,Spot,2,Image 1,44,1000101212,101218,
293.92,,Spot,2,Image 1,45,1000101212,101219,
283.98,,Spot,2,Image 1,46,1000101212,101220,
264.048,,Spot,2,Image 1,76,1000101221,101221,
274,,Spot,2,Image 1,77,1000101221,101222,
266.096,,Spot,2,Image 1,78,1000101221,101223,
254.024,,Spot,2,Image 1,79,1000101221,101224,
274.008,,Spot,2,Image 1,81,1000101225,101225,
280.06,,Spot,2,Image 1,82,1000101225,101226,
276.08,,Spot,2,Image 1,83,1000101225,101227,
252,,Spot,2,Image 1,289,1000101229,101229,
248.032,,Spot,2,Image 1,290,1000101229,101230,
244.016,,Spot,2,Image 1,291,1000101229,101231,
234.048,,Spot,2,Image 1,292,1000101229,101232,
235.944,,Spot,2,Image 1,293,1000101229,101233,
247.97,,Spot,2,Image 1,313,1000101234,101234,
264.12,,Spot,2,Image 1,314,1000101234,101235,
289.928,,Spot,2,Image 1,315,1000101234,101236,
294.072,,Spot,2,Image 1,316,1000101234,101237,
270.048,,Spot,2,Image 1,317,1000101234,101238,
258,,Spot,2,Image 1,318,1000101234,101239,
285.904,,Spot,2,Image 1,15,1000101240,101240,
287.924,,Spot,2,Image 1,16,1000101240,101241,
299.824,,Spot,2,Image 1,17,1000101240,101242,
285.988,,Spot,2,Image 1,18,1000101240,101243,
284,,Spot,2,Image 1,104,1000101244,101244,
282.08,,Spot,2,Image 1,105,1000101244,101245,
276.06,,Spot,2,Image 1,106,1000101244,101246,
285.936,,Spot,2,Image 1,23,1000101247,101247,
283.92,,Spot,2,Image 1,24,1000101247,101248,
278.016,,Spot,2,Image 1,25,1000101247,101249,
280.044,,Spot,2,Image 1,19,1000101250,101250,
290.04,,Spot,2,Image 1,20,1000101250,101251,
272.06,,Spot,2,Image 1,18,1000101250,101253,
