
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,TrackID,ID,
1.55192e+06,,Spot,1,Image 1,38,1000101212,101212,
1.54416e+06,,Spot,1,Image 1,39,1000101212,101213,
1.54049e+06,,Spot,1,Image 1,40,1000101212,101214,
1.56501e+06,,Spot,1,Image 1,41,1000101212,101215,
1.55088e+06,,Spot,1,Image 1,42,1000101212,101216,
1.57127e+06,,Spot,1,Image 1,43,1000101212,101217,
1.56642e+06,,Spot,1,Image 1,44,1000101212,101218,
1.56796e+06,,Spot,1,Image 1,45,1000101212,101219,
1.55102e+06,,Spot,1,Image 1,46,1000101212,101220,
1.54574e+06,,Spot,1,Image 1,76,1000101221,101221,
1.54598e+06,,Spot,1,Image 1,77,1000101221,101222,
1.54956e+06,,Spot,1,Image 1,78,1000101221,101223,
1.54662e+06,,Spot,1,Image 1,79,1000101221,101224,
1.56118e+06,,Spot,1,Image 1,81,1000101225,101225,
1.55876e+06,,Spot,1,Image 1,82,1000101225,101226,
1.54882e+06,,Spot,1,Image 1,83,1000101225,101227,
1.51645e+06,,Spot,1,Image 1,289,1000101229,101229,
1.53897e+06,,Spot,1,Image 1,290,1000101229,101230,
1.53539e+06,,Spot,1,Image 1,291,1000101229,101231,
1.51796e+06,,Spot,1,Image 1,292,1000101229,101232,
1.56923e+06,,Spot,1,Image 1,293,1000101229,101233,
1.5456e+06,,Spot,1,Image 1,313,1000101234,101234,
1.54198e+06,,Spot,1,Image 1,314,1000101234,101235,
1.56404e+06,,Spot,1,Image 1,315,1000101234,101236,
1.54036e+06,,Spot,1,Image 1,316,1000101234,101237,
1.54389e+06,,Spot,1,Image 1,317,1000101234,101238,
1.52067e+06,,Spot,1,Image 1,318,1000101234,101239,
1.57205e+06,,Spot,1,Image 1,15,1000101240,101240,
1.54639e+06,,Spot,1,Image 1,16,1000101240,101241,
1.56996e+06,,Spot,1,Image 1,17,1000101240,101242,
1.57431e+06,,Spot,1,Image 1,18,1000101240,101243,
1.57334e+06,,Spot,1,Image 1,104,1000101244,101244,
1.54401e+06,,Spot,1,Image 1,105,1000101244,101245,
1.54059e+06,,Spot,1,Image 1,106,1000101244,101246,
1.53639e+06,,Spot,1,Image 1,23,1000101247,101247,
1.53632e+06,,Spot,1,Image 1,24,1000101247,101248,
1.54181e+06,,Spot,1,Image 1,25,1000101247,101249,
1.51012e+06,,Spot,1,Image 1,19,1000101250,101250,
1.51144e+06,,Spot,1,Image 1,20,1000101250,101251,
1.52831e+06,,Spot,1,Image 1,18,1000101250,101253,
