
Intensity Median Ch=1 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,TrackID,ID,
203.992,,Spot,1,Image 1,38,1000101212,101212,
201.98,,Spot,1,Image 1,39,1000101212,101213,
200.04,,Spot,1,Image 1,40,1000101212,101214,
200,,Spot,1,Image 1,41,1000101212,101215,
200.04,,Spot,1,Image 1,42,1000101212,101216,
204,,Spot,1,Image 1,43,1000101212,101217,
200,,Spot,1,Image 1,44,1000101212,101218,
204.024,,Spot,1,Image 1,45,1000101212,101219,
200.048,,Spot,1,Image 1,46,1000101212,101220,
197.984,,Spot,1,Image 1,76,1000101221,101221,
197.968,,Spot,1,Image 1,77,1000101221,101222,
198.02,,Spot,1,Image 1,78,1000101221,101223,
197.984,,Spot,1,Image 1,79,1000101221,101224,
200.036,,Spot,1,Image 1,81,1000101225,101225,
202.032,,Spot,1,Image 1,82,1000101225,101226,
198.032,,Spot,1,Image 1,83,1000101225,101227,
197.968,,Spot,1,Image 1,289,1000101229,101229,
198,,Spot,1,Image 1,290,1000101229,101230,
198.032,,Spot,1,Image 1,291,1000101229,101231,
197.984,,Spot,1,Image 1,292,1000101229,101232,
202.024,,Spot,1,Image 1,293,1000101229,101233,
197.984,,Spot,1,Image 1,313,1000101234,101234,
198,,Spot,1,Image 1,314,1000101234,101235,
202.04,,Spot,1,Image 1,315,1000101234,101236,
198.04,,Spot,1,Image 1,316,1000101234,101237,
201.968,,Spot,1,Image 1,317,1000101234,101238,
198.024,,Spot,1,Image 1,318,1000101234,101239,
202.036,,Spot,1,Image 1,15,1000101240,101240,
197.992,,Spot,1,Image 1,16,1000101240,101241,
202.032,,Spot,1,Image 1,17,1000101240,101242,
202,,Spot,1,Image 1,18,1000101240,101243,
201.984,,Spot,1,Image 1,104,1000101244,101244,
198.016,,Spot,1,Image 1,105,1000101244,101245,
198,,Spot,1,Image 1,106,1000101244,101246,
201.984,,Spot,1,Image 1,23,1000101247,101247,
202.016,,Spot,1,Image 1,24,1000101247,101248,
202.04,,Spot,1,Image 1,25,1000101247,101249,
198,,Spot,1,Image 1,19,1000101250,101250,
198.04,,Spot,1,Image 1,20,1000101250,101251,
200,,Spot,1,Image 1,18,1000101250,101253,
