
Intensity Max Ch=3 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
274,,Spot,3,Image 1,38,1000101212,101212,
298,,Spot,3,Image 1,39,1000101212,101213,
282,,Spot,3,Image 1,40,1000101212,101214,
290,,Spot,3,Image 1,41,1000101212,101215,
274,,Spot,3,Image 1,42,1000101212,101216,
276,,Spot,3,Image 1,43,1000101212,101217,
302,,Spot,3,Image 1,44,1000101212,101218,
286,,Spot,3,Image 1,45,1000101212,101219,
294,,Spot,3,Image 1,46,1000101212,101220,
256,,Spot,3,Image 1,76,1000101221,101221,
268,,Spot,3,Image 1,77,1000101221,101222,
266,,Spot,3,Image 1,78,1000101221,101223,
256,,Spot,3,Image 1,79,1000101221,101224,
250,,Spot,3,Image 1,81,1000101225,101225,
256,,Spot,3,Image 1,82,1000101225,101226,
262,,Spot,3,Image 1,83,1000101225,101227,
260,,Spot,3,Image 1,289,1000101229,101229,
254,,Spot,3,Image 1,290,1000101229,101230,
274,,Spot,3,Image 1,291,1000101229,101231,
254,,Spot,3,Image 1,292,1000101229,101232,
256,,Spot,3,Image 1,293,1000101229,101233,
264,,Spot,3,Image 1,313,1000101234,101234,
254,,Spot,3,Image 1,314,1000101234,101235,
282,,Spot,3,Image 1,315,1000101234,101236,
278,,Spot,3,Image 1,316,1000101234,101237,
280,,Spot,3,Image 1,317,1000101234,101238,
268,,Spot,3,Image 1,318,1000101234,101239,
260,,Spot,3,Image 1,15,1000101240,101240,
278,,Spot,3,Image 1,16,1000101240,101241,
280,,Spot,3,Image 1,17,1000101240,101242,
270,,Spot,3,Image 1,18,1000101240,101243,
298,,Spot,3,Image 1,104,1000101244,101244,
266,,Spot,3,Image 1,105,1000101244,101245,
268,,Spot,3,Image 1,106,1000101244,101246,
290,,Spot,3,Image 1,23,1000101247,101247,
282,,Spot,3,Image 1,24,1000101247,101248,
270,,Spot,3,Image 1,25,1000101247,101249,
276,,Spot,3,Image 1,19,1000101250,101250,
278,,Spot,3,Image 1,20,1000101250,101251,
254,,Spot,3,Image 1,18,1000101250,101253,
