
Displacement Length
 ==================== 
Displacement Length,Unit,Category,Time,TrackID,ID,
0,,Spot,38,1000101212,101212,
6.15821,,Spot,39,1000101212,101213,
7.46229,,Spot,40,1000101212,101214,
7.30141,,Spot,41,1000101212,101215,
6.58768,,Spot,42,1000101212,101216,
6.61667,,Spot,43,1000101212,101217,
6.75025,,Spot,44,1000101212,101218,
7.52247,,Spot,45,1000101212,101219,
7.36631,,Spot,46,1000101212,101220,
0,,Spot,76,1000101221,101221,
1.98614,,Spot,77,1000101221,101222,
2.7141,,Spot,78,1000101221,101223,
3.67725,,Spot,79,1000101221,101224,
0,,Spot,81,1000101225,101225,
0.327155,,Spot,82,1000101225,101226,
0.302931,,Spot,83,1000101225,101227,
0,,Spot,289,1000101229,101229,
0.723601,,Spot,290,1000101229,101230,
0.533315,,Spot,291,1000101229,101231,
0.654927,,Spot,292,1000101229,101232,
0.845206,,Spot,293,1000101229,101233,
0,,Spot,313,1000101234,101234,
0.250577,,Spot,314,1000101234,101235,
0.658665,,Spot,315,1000101234,101236,
0.677461,,Spot,316,1000101234,101237,
0.804345,,Spot,317,1000101234,101238,
1.42597,,Spot,318,1000101234,101239,
0,,Spot,15,1000101240,101240,
1.63603,,Spot,16,1000101240,101241,
1.44642,,Spot,17,1000101240,101242,
1.99225,,Spot,18,1000101240,101243,
0,,Spot,104,1000101244,101244,
1.674,,Spot,105,1000101244,101245,
2.98898,,Spot,106,1000101244,101246,
0,,Spot,23,1000101247,101247,
1.16918,,Spot,24,1000101247,101248,
1.40965,,Spot,25,1000101247,101249,
0.143167,,Spot,19,1000101250,101250,
2.04171,,Spot,20,1000101250,101251,
0,,Spot,18,1000101250,101253,
