
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,TrackID,ID,
1.67043e+06,,Spot,3,Image 1,38,1000101212,101212,
1.68717e+06,,Spot,3,Image 1,39,1000101212,101213,
1.6811e+06,,Spot,3,Image 1,40,1000101212,101214,
1.71128e+06,,Spot,3,Image 1,41,1000101212,101215,
1.68489e+06,,Spot,3,Image 1,42,1000101212,101216,
1.67939e+06,,Spot,3,Image 1,43,1000101212,101217,
1.6997e+06,,Spot,3,Image 1,44,1000101212,101218,
1.68015e+06,,Spot,3,Image 1,45,1000101212,101219,
1.68316e+06,,Spot,3,Image 1,46,1000101212,101220,
1.67697e+06,,Spot,3,Image 1,76,1000101221,101221,
1.67947e+06,,Spot,3,Image 1,77,1000101221,101222,
1.67869e+06,,Spot,3,Image 1,78,1000101221,101223,
1.66939e+06,,Spot,3,Image 1,79,1000101221,101224,
1.6598e+06,,Spot,3,Image 1,81,1000101225,101225,
1.66165e+06,,Spot,3,Image 1,82,1000101225,101226,
1.67217e+06,,Spot,3,Image 1,83,1000101225,101227,
1.63825e+06,,Spot,3,Image 1,289,1000101229,101229,
1.66139e+06,,Spot,3,Image 1,290,1000101229,101230,
1.67855e+06,,Spot,3,Image 1,291,1000101229,101231,
1.65683e+06,,Spot,3,Image 1,292,1000101229,101232,
1.6611e+06,,Spot,3,Image 1,293,1000101229,101233,
1.6979e+06,,Spot,3,Image 1,313,1000101234,101234,
1.67462e+06,,Spot,3,Image 1,314,1000101234,101235,
1.70909e+06,,Spot,3,Image 1,315,1000101234,101236,
1.6847e+06,,Spot,3,Image 1,316,1000101234,101237,
1.68112e+06,,Spot,3,Image 1,317,1000101234,101238,
1.64754e+06,,Spot,3,Image 1,318,1000101234,101239,
1.67372e+06,,Spot,3,Image 1,15,1000101240,101240,
1.69779e+06,,Spot,3,Image 1,16,1000101240,101241,
1.70631e+06,,Spot,3,Image 1,17,1000101240,101242,
1.6781e+06,,Spot,3,Image 1,18,1000101240,101243,
1.71467e+06,,Spot,3,Image 1,104,1000101244,101244,
1.68004e+06,,Spot,3,Image 1,105,1000101244,101245,
1.69639e+06,,Spot,3,Image 1,106,1000101244,101246,
1.67681e+06,,Spot,3,Image 1,23,1000101247,101247,
1.64974e+06,,Spot,3,Image 1,24,1000101247,101248,
1.64819e+06,,Spot,3,Image 1,25,1000101247,101249,
1.64341e+06,,Spot,3,Image 1,19,1000101250,101250,
1.65453e+06,,Spot,3,Image 1,20,1000101250,101251,
1.63139e+06,,Spot,3,Image 1,18,1000101250,101253,
