
Intensity Sum of Square Ch=1 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
3.15616e+08,,Spot,1,Image 1,38,1000101212,101212,
3.11801e+08,,Spot,1,Image 1,39,1000101212,101213,
3.09366e+08,,Spot,1,Image 1,40,1000101212,101214,
3.14612e+08,,Spot,1,Image 1,41,1000101212,101215,
3.10003e+08,,Spot,1,Image 1,42,1000101212,101216,
3.19954e+08,,Spot,1,Image 1,43,1000101212,101217,
3.14045e+08,,Spot,1,Image 1,44,1000101212,101218,
3.2063e+08,,Spot,1,Image 1,45,1000101212,101219,
3.10661e+08,,Spot,1,Image 1,46,1000101212,101220,
3.06545e+08,,Spot,1,Image 1,76,1000101221,101221,
3.07097e+08,,Spot,1,Image 1,77,1000101221,101222,
3.07872e+08,,Spot,1,Image 1,78,1000101221,101223,
3.06919e+08,,Spot,1,Image 1,79,1000101221,101224,
3.13417e+08,,Spot,1,Image 1,81,1000101225,101225,
3.13554e+08,,Spot,1,Image 1,82,1000101225,101226,
3.07578e+08,,Spot,1,Image 1,83,1000101225,101227,
3.00633e+08,,Spot,1,Image 1,289,1000101229,101229,
3.04704e+08,,Spot,1,Image 1,290,1000101229,101230,
3.04309e+08,,Spot,1,Image 1,291,1000101229,101231,
3.00564e+08,,Spot,1,Image 1,292,1000101229,101232,
3.15562e+08,,Spot,1,Image 1,293,1000101229,101233,
3.06773e+08,,Spot,1,Image 1,313,1000101234,101234,
3.06354e+08,,Spot,1,Image 1,314,1000101234,101235,
3.15517e+08,,Spot,1,Image 1,315,1000101234,101236,
3.06266e+08,,Spot,1,Image 1,316,1000101234,101237,
3.11326e+08,,Spot,1,Image 1,317,1000101234,101238,
3.02419e+08,,Spot,1,Image 1,318,1000101234,101239,
3.17045e+08,,Spot,1,Image 1,15,1000101240,101240,
3.07742e+08,,Spot,1,Image 1,16,1000101240,101241,
3.17625e+08,,Spot,1,Image 1,17,1000101240,101242,
3.1885e+08,,Spot,1,Image 1,18,1000101240,101243,
3.16495e+08,,Spot,1,Image 1,104,1000101244,101244,
3.05615e+08,,Spot,1,Image 1,105,1000101244,101245,
3.04661e+08,,Spot,1,Image 1,106,1000101244,101246,
3.09732e+08,,Spot,1,Image 1,23,1000101247,101247,
3.09988e+08,,Spot,1,Image 1,24,1000101247,101248,
3.11665e+08,,Spot,1,Image 1,25,1000101247,101249,
2.99256e+08,,Spot,1,Image 1,19,1000101250,101250,
3.00216e+08,,Spot,1,Image 1,20,1000101250,101251,
3.07203e+08,,Spot,1,Image 1,18,1000101250,101253,
