
Intensity Median Ch=3 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,TrackID,ID,
217.952,,Spot,3,Image 1,38,1000101212,101212,
220,,Spot,3,Image 1,39,1000101212,101213,
218.028,,Spot,3,Image 1,40,1000101212,101214,
218.016,,Spot,3,Image 1,41,1000101212,101215,
216.032,,Spot,3,Image 1,42,1000101212,101216,
216,,Spot,3,Image 1,43,1000101212,101217,
216.08,,Spot,3,Image 1,44,1000101212,101218,
218.048,,Spot,3,Image 1,45,1000101212,101219,
216,,Spot,3,Image 1,46,1000101212,101220,
213.984,,Spot,3,Image 1,76,1000101221,101221,
216,,Spot,3,Image 1,77,1000101221,101222,
213.984,,Spot,3,Image 1,78,1000101221,101223,
214.032,,Spot,3,Image 1,79,1000101221,101224,
214,,Spot,3,Image 1,81,1000101225,101225,
213.96,,Spot,3,Image 1,82,1000101225,101226,
214.032,,Spot,3,Image 1,83,1000101225,101227,
214.016,,Spot,3,Image 1,289,1000101229,101229,
213.968,,Spot,3,Image 1,290,1000101229,101230,
216.04,,Spot,3,Image 1,291,1000101229,101231,
216.016,,Spot,3,Image 1,292,1000101229,101232,
212.04,,Spot,3,Image 1,293,1000101229,101233,
218.012,,Spot,3,Image 1,313,1000101234,101234,
216.04,,Spot,3,Image 1,314,1000101234,101235,
220.02,,Spot,3,Image 1,315,1000101234,101236,
216.016,,Spot,3,Image 1,316,1000101234,101237,
217.952,,Spot,3,Image 1,317,1000101234,101238,
213.984,,Spot,3,Image 1,318,1000101234,101239,
214.064,,Spot,3,Image 1,15,1000101240,101240,
218.04,,Spot,3,Image 1,16,1000101240,101241,
220,,Spot,3,Image 1,17,1000101240,101242,
216.016,,Spot,3,Image 1,18,1000101240,101243,
217.984,,Spot,3,Image 1,104,1000101244,101244,
214.04,,Spot,3,Image 1,105,1000101244,101245,
218.056,,Spot,3,Image 1,106,1000101244,101246,
220,,Spot,3,Image 1,23,1000101247,101247,
216.016,,Spot,3,Image 1,24,1000101247,101248,
216,,Spot,3,Image 1,25,1000101247,101249,
214,,Spot,3,Image 1,19,1000101250,101250,
216.02,,Spot,3,Image 1,20,1000101250,101251,
214,,Spot,3,Image 1,18,1000101250,101253,
