
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
297.647,,Spot,2,Image 1,38,1000101212,101212,
312.216,,Spot,2,Image 1,39,1000101212,101213,
314.117,,Spot,2,Image 1,40,1000101212,101214,
301.215,,Spot,2,Image 1,41,1000101212,101215,
300.116,,Spot,2,Image 1,42,1000101212,101216,
297.912,,Spot,2,Image 1,43,1000101212,101217,
292.45,,Spot,2,Image 1,44,1000101212,101218,
295.265,,Spot,2,Image 1,45,1000101212,101219,
284.835,,Spot,2,Image 1,46,1000101212,101220,
266.104,,Spot,2,Image 1,76,1000101221,101221,
274.514,,Spot,2,Image 1,77,1000101221,101222,
266.972,,Spot,2,Image 1,78,1000101221,101223,
256.416,,Spot,2,Image 1,79,1000101221,101224,
275.311,,Spot,2,Image 1,81,1000101225,101225,
280.982,,Spot,2,Image 1,82,1000101225,101226,
276.763,,Spot,2,Image 1,83,1000101225,101227,
252.95,,Spot,2,Image 1,289,1000101229,101229,
249.19,,Spot,2,Image 1,290,1000101229,101230,
245.51,,Spot,2,Image 1,291,1000101229,101231,
236.145,,Spot,2,Image 1,292,1000101229,101232,
237.793,,Spot,2,Image 1,293,1000101229,101233,
249.053,,Spot,2,Image 1,313,1000101234,101234,
265.665,,Spot,2,Image 1,314,1000101234,101235,
290.303,,Spot,2,Image 1,315,1000101234,101236,
294.652,,Spot,2,Image 1,316,1000101234,101237,
270.291,,Spot,2,Image 1,317,1000101234,101238,
260.326,,Spot,2,Image 1,318,1000101234,101239,
285.83,,Spot,2,Image 1,15,1000101240,101240,
288.863,,Spot,2,Image 1,16,1000101240,101241,
300.392,,Spot,2,Image 1,17,1000101240,101242,
286.784,,Spot,2,Image 1,18,1000101240,101243,
286.062,,Spot,2,Image 1,104,1000101244,101244,
284.168,,Spot,2,Image 1,105,1000101244,101245,
276.973,,Spot,2,Image 1,106,1000101244,101246,
292.541,,Spot,2,Image 1,23,1000101247,101247,
286.019,,Spot,2,Image 1,24,1000101247,101248,
279.214,,Spot,2,Image 1,25,1000101247,101249,
280.438,,Spot,2,Image 1,19,1000101250,101250,
291.168,,Spot,2,Image 1,20,1000101250,101251,
273.23,,Spot,2,Image 1,18,1000101250,101253,
