
Time Index
 ==================== 
Time Index,Unit,Category,Time,TrackID,ID,
38,,Spot,38,1000101212,101212,
39,,Spot,39,1000101212,101213,
40,,Spot,40,1000101212,101214,
41,,Spot,41,1000101212,101215,
42,,Spot,42,1000101212,101216,
43,,Spot,43,1000101212,101217,
44,,Spot,44,1000101212,101218,
45,,Spot,45,1000101212,101219,
46,,Spot,46,1000101212,101220,
76,,Spot,76,1000101221,101221,
77,,Spot,77,1000101221,101222,
78,,Spot,78,1000101221,101223,
79,,Spot,79,1000101221,101224,
81,,Spot,81,1000101225,101225,
82,,Spot,82,1000101225,101226,
83,,Spot,83,1000101225,101227,
289,,Spot,289,1000101229,101229,
290,,Spot,290,1000101229,101230,
291,,Spot,291,1000101229,101231,
292,,Spot,292,1000101229,101232,
293,,Spot,293,1000101229,101233,
313,,Spot,313,1000101234,101234,
314,,Spot,314,1000101234,101235,
315,,Spot,315,1000101234,101236,
316,,Spot,316,1000101234,101237,
317,,Spot,317,1000101234,101238,
318,,Spot,318,1000101234,101239,
15,,Spot,15,1000101240,101240,
16,,Spot,16,1000101240,101241,
17,,Spot,17,1000101240,101242,
18,,Spot,18,1000101240,101243,
104,,Spot,104,1000101244,101244,
105,,Spot,105,1000101244,101245,
106,,Spot,106,1000101244,101246,
23,,Spot,23,1000101247,101247,
24,,Spot,24,1000101247,101248,
25,,Spot,25,1000101247,101249,
19,,Spot,19,1000101250,101250,
20,,Spot,20,1000101250,101251,
18,,Spot,18,1000101250,101253,
