
Track Position Start
 ==================== 
Track Position X Start,Track Position Y Start,Track Position Z Start,Unit,Category,Collection,ID,
13.8853,34.9074,17.75,µm,Track,Track Position Start,1000101212,
18.2871,11.3925,24.5232,µm,Track,Track Position Start,1000101221,
42.8265,30.169,25.5871,µm,Track,Track Position Start,1000101225,
4.58131,11.6715,31.7757,µm,Track,Track Position Start,1000101229,
13.8039,20.5065,35.9757,µm,Track,Track Position Start,1000101234,
16.4929,31.7595,20.4944,µm,Track,Track Position Start,1000101240,
42.0825,43.2957,40.4457,µm,Track,Track Position Start,1000101244,
10.2791,23.0962,23.75,µm,Track,Track Position Start,1000101247,
11.1064,32.2966,18.75,µm,Track,Track Position Start,1000101250,
