
Track Speed Mean
 ==================== 
Track Speed Mean,Unit,Category,ID,
1.7113,,Track,1000101212,
1.6081,,Track,1000101221,
0.286091,,Track,1000101225,
0.483437,,Track,1000101229,
0.51167,,Track,1000101234,
1.30587,,Track,1000101240,
1.51438,,Track,1000101244,
0.783577,,Track,1000101247,
1.10854,,Track,1000101250,
