
Intensity Sum of Square Ch=1 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
7.16696e+08,,Spot,1,Image 1,8,1000188973,188973,
2.4217e+08,,Spot,1,Image 1,9,1000188973,188974,
4.34369e+08,,Spot,1,Image 1,10,1000188973,188975,
5.87308e+08,,Spot,1,Image 1,11,1000188973,188976,
4.27144e+08,,Spot,1,Image 1,12,1000188973,188977,
4.57908e+08,,Spot,1,Image 1,13,1000188973,188978,
4.0787e+08,,Spot,1,Image 1,14,1000188973,188979,
5.50829e+08,,Spot,1,Image 1,15,1000188973,188980,
5.26677e+08,,Spot,1,Image 1,46,1000188985,188985,
4.12204e+08,,Spot,1,Image 1,47,1000188985,188986,
4.50512e+08,,Spot,1,Image 1,48,1000188985,188987,
4.97837e+08,,Spot,1,Image 1,49,1000188985,188988,
5.58629e+08,,Spot,1,Image 1,50,1000188985,188989,
6.15959e+08,,Spot,1,Image 1,51,1000188985,188990,
4.59227e+08,,Spot,1,Image 1,52,1000188985,188991,
7.21106e+08,,Spot,1,Image 1,76,1000188994,188994,
7.6117e+08,,Spot,1,Image 1,77,1000188994,188995,
7.5863e+08,,Spot,1,Image 1,78,1000188994,188996,
4.4468e+08,,Spot,1,Image 1,79,1000188994,188997,
6.45097e+08,,Spot,1,Image 1,158,1000189006,189006,
6.20304e+08,,Spot,1,Image 1,159,1000189006,189007,
6.80048e+08,,Spot,1,Image 1,160,1000189006,189008,
5.8558e+08,,Spot,1,Image 1,195,1000189009,189009,
7.47839e+08,,Spot,1,Image 1,196,1000189009,189010,
7.01881e+08,,Spot,1,Image 1,197,1000189009,189011,
7.2222e+08,,Spot,1,Image 1,198,1000189009,189012,
7.82966e+08,,Spot,1,Image 1,248,1000189013,189013,
8.87009e+08,,Spot,1,Image 1,249,1000189013,189014,
8.11129e+08,,Spot,1,Image 1,250,1000189013,189015,
6.68005e+08,,Spot,1,Image 1,251,1000189013,189016,
7.61639e+08,,Spot,1,Image 1,252,1000189013,189017,
1.20586e+09,,Spot,1,Image 1,270,1000189020,189020,
9.04981e+08,,Spot,1,Image 1,271,1000189020,189021,
9.17981e+08,,Spot,1,Image 1,272,1000189020,189022,
7.08586e+08,,Spot,1,Image 1,63,1000189023,189023,
6.87233e+08,,Spot,1,Image 1,64,1000189023,189024,
7.32437e+08,,Spot,1,Image 1,65,1000189023,189025,
6.27372e+08,,Spot,1,Image 1,177,1000189026,189026,
6.44044e+08,,Spot,1,Image 1,178,1000189026,189027,
7.14461e+08,,Spot,1,Image 1,179,1000189026,189028,
6.53428e+08,,Spot,1,Image 1,180,1000189026,189029,
1.07906e+09,,Spot,1,Image 1,327,1000189030,189030,
1.33965e+09,,Spot,1,Image 1,328,1000189030,189031,
1.2592e+09,,Spot,1,Image 1,329,1000189030,189032,
8.86128e+08,,Spot,1,Image 1,330,1000189030,189033,
1.18661e+09,,Spot,1,Image 1,347,1000189035,189035,
1.4957e+09,,Spot,1,Image 1,348,1000189035,189036,
1.4403e+09,,Spot,1,Image 1,349,1000189035,189037,
9.63408e+08,,Spot,1,Image 1,346,1000189035,189038,
