
Track Straightness
 ==================== 
Track Straightness,Unit,Category,ID,
0.171895,,Track,1000188973,
0.313525,,Track,1000188985,
0.257254,,Track,1000188994,
0.712804,,Track,1000189006,
0.820868,,Track,1000189009,
0.484987,,Track,1000189013,
0.709836,,Track,1000189020,
0.799311,,Track,1000189023,
0.716136,,Track,1000189026,
0.442517,,Track,1000189030,
0.581313,,Track,1000189035,
