
Track Speed Mean
 ==================== 
Track Speed Mean,Unit,Category,ID,
0.992144,,Track,1000188973,
0.755519,,Track,1000188985,
2.90549,,Track,1000188994,
0.273581,,Track,1000189006,
0.951359,,Track,1000189009,
0.855383,,Track,1000189013,
0.381322,,Track,1000189020,
0.4049,,Track,1000189023,
1.28259,,Track,1000189026,
2.13226,,Track,1000189030,
1.08505,,Track,1000189035,
