
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,TrackID,ID,
741670,,Spot,2,Image 1,8,1000188973,188973,
523164,,Spot,2,Image 1,9,1000188973,188974,
513642,,Spot,2,Image 1,10,1000188973,188975,
520590,,Spot,2,Image 1,11,1000188973,188976,
523998,,Spot,2,Image 1,12,1000188973,188977,
512662,,Spot,2,Image 1,13,1000188973,188978,
478366,,Spot,2,Image 1,14,1000188973,188979,
596002,,Spot,2,Image 1,15,1000188973,188980,
901464,,Spot,2,Image 1,46,1000188985,188985,
898052,,Spot,2,Image 1,47,1000188985,188986,
912210,,Spot,2,Image 1,48,1000188985,188987,
913530,,Spot,2,Image 1,49,1000188985,188988,
911922,,Spot,2,Image 1,50,1000188985,188989,
900114,,Spot,2,Image 1,51,1000188985,188990,
897276,,Spot,2,Image 1,52,1000188985,188991,
903198,,Spot,2,Image 1,76,1000188994,188994,
901478,,Spot,2,Image 1,77,1000188994,188995,
914246,,Spot,2,Image 1,78,1000188994,188996,
898700,,Spot,2,Image 1,79,1000188994,188997,
916338,,Spot,2,Image 1,158,1000189006,189006,
900968,,Spot,2,Image 1,159,1000189006,189007,
901472,,Spot,2,Image 1,160,1000189006,189008,
905052,,Spot,2,Image 1,195,1000189009,189009,
904740,,Spot,2,Image 1,196,1000189009,189010,
903554,,Spot,2,Image 1,197,1000189009,189011,
903290,,Spot,2,Image 1,198,1000189009,189012,
917158,,Spot,2,Image 1,248,1000189013,189013,
917802,,Spot,2,Image 1,249,1000189013,189014,
902876,,Spot,2,Image 1,250,1000189013,189015,
899628,,Spot,2,Image 1,251,1000189013,189016,
902056,,Spot,2,Image 1,252,1000189013,189017,
925260,,Spot,2,Image 1,270,1000189020,189020,
906578,,Spot,2,Image 1,271,1000189020,189021,
905566,,Spot,2,Image 1,272,1000189020,189022,
921864,,Spot,2,Image 1,63,1000189023,189023,
912362,,Spot,2,Image 1,64,1000189023,189024,
910040,,Spot,2,Image 1,65,1000189023,189025,
906116,,Spot,2,Image 1,177,1000189026,189026,
914626,,Spot,2,Image 1,178,1000189026,189027,
899534,,Spot,2,Image 1,179,1000189026,189028,
920938,,Spot,2,Image 1,180,1000189026,189029,
907956,,Spot,2,Image 1,327,1000189030,189030,
913412,,Spot,2,Image 1,328,1000189030,189031,
926344,,Spot,2,Image 1,329,1000189030,189032,
904988,,Spot,2,Image 1,330,1000189030,189033,
909714,,Spot,2,Image 1,347,1000189035,189035,
924826,,Spot,2,Image 1,348,1000189035,189036,
923390,,Spot,2,Image 1,349,1000189035,189037,
910250,,Spot,2,Image 1,346,1000189035,189038,
