
Intensity Median Ch=1 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,TrackID,ID,
436.128,,Spot,1,Image 1,8,1000188973,188973,
294.096,,Spot,1,Image 1,9,1000188973,188974,
364.112,,Spot,1,Image 1,10,1000188973,188975,
468.08,,Spot,1,Image 1,11,1000188973,188976,
415.92,,Spot,1,Image 1,12,1000188973,188977,
430.2,,Spot,1,Image 1,13,1000188973,188978,
430.04,,Spot,1,Image 1,14,1000188973,188979,
443.856,,Spot,1,Image 1,15,1000188973,188980,
344.048,,Spot,1,Image 1,46,1000188985,188985,
300.048,,Spot,1,Image 1,47,1000188985,188986,
312.144,,Spot,1,Image 1,48,1000188985,188987,
336.096,,Spot,1,Image 1,49,1000188985,188988,
346.048,,Spot,1,Image 1,50,1000188985,188989,
363.824,,Spot,1,Image 1,51,1000188985,188990,
308.168,,Spot,1,Image 1,52,1000188985,188991,
371.824,,Spot,1,Image 1,76,1000188994,188994,
411.84,,Spot,1,Image 1,77,1000188994,188995,
393.872,,Spot,1,Image 1,78,1000188994,188996,
314.028,,Spot,1,Image 1,79,1000188994,188997,
381.936,,Spot,1,Image 1,158,1000189006,189006,
375.968,,Spot,1,Image 1,159,1000189006,189007,
392.176,,Spot,1,Image 1,160,1000189006,189008,
360.16,,Spot,1,Image 1,195,1000189009,189009,
416.04,,Spot,1,Image 1,196,1000189009,189010,
396,,Spot,1,Image 1,197,1000189009,189011,
404.08,,Spot,1,Image 1,198,1000189009,189012,
420.048,,Spot,1,Image 1,248,1000189013,189013,
444.2,,Spot,1,Image 1,249,1000189013,189014,
426.116,,Spot,1,Image 1,250,1000189013,189015,
396.1,,Spot,1,Image 1,251,1000189013,189016,
418.048,,Spot,1,Image 1,252,1000189013,189017,
520.208,,Spot,1,Image 1,270,1000189020,189020,
446.096,,Spot,1,Image 1,271,1000189020,189021,
455.84,,Spot,1,Image 1,272,1000189020,189022,
401.92,,Spot,1,Image 1,63,1000189023,189023,
397.936,,Spot,1,Image 1,64,1000189023,189024,
411.936,,Spot,1,Image 1,65,1000189023,189025,
372.16,,Spot,1,Image 1,177,1000189026,189026,
381.872,,Spot,1,Image 1,178,1000189026,189027,
404.176,,Spot,1,Image 1,179,1000189026,189028,
385.904,,Spot,1,Image 1,180,1000189026,189029,
496.088,,Spot,1,Image 1,327,1000189030,189030,
532.232,,Spot,1,Image 1,328,1000189030,189031,
522.064,,Spot,1,Image 1,329,1000189030,189032,
428.08,,Spot,1,Image 1,330,1000189030,189033,
515.898,,Spot,1,Image 1,347,1000189035,189035,
579.84,,Spot,1,Image 1,348,1000189035,189036,
566.08,,Spot,1,Image 1,349,1000189035,189037,
465.92,,Spot,1,Image 1,346,1000189035,189038,
