
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,TrackID,ID,
1.54201e+06,,Spot,1,Image 1,8,1000188973,188973,
750006,,Spot,1,Image 1,9,1000188973,188974,
974418,,Spot,1,Image 1,10,1000188973,188975,
1.16716e+06,,Spot,1,Image 1,11,1000188973,188976,
1.01125e+06,,Spot,1,Image 1,12,1000188973,188977,
1.04174e+06,,Spot,1,Image 1,13,1000188973,188978,
941622,,Spot,1,Image 1,14,1000188973,188979,
1.22263e+06,,Spot,1,Image 1,15,1000188973,188980,
1.48091e+06,,Spot,1,Image 1,46,1000188985,188985,
1.30505e+06,,Spot,1,Image 1,47,1000188985,188986,
1.36011e+06,,Spot,1,Image 1,48,1000188985,188987,
1.43585e+06,,Spot,1,Image 1,49,1000188985,188988,
1.50411e+06,,Spot,1,Image 1,50,1000188985,188989,
1.57282e+06,,Spot,1,Image 1,51,1000188985,188990,
1.36908e+06,,Spot,1,Image 1,52,1000188985,188991,
1.69986e+06,,Spot,1,Image 1,76,1000188994,188994,
1.77466e+06,,Spot,1,Image 1,77,1000188994,188995,
1.75461e+06,,Spot,1,Image 1,78,1000188994,188996,
1.35951e+06,,Spot,1,Image 1,79,1000188994,188997,
1.64287e+06,,Spot,1,Image 1,158,1000189006,189006,
1.61073e+06,,Spot,1,Image 1,159,1000189006,189007,
1.68274e+06,,Spot,1,Image 1,160,1000189006,189008,
1.55052e+06,,Spot,1,Image 1,195,1000189009,189009,
1.75691e+06,,Spot,1,Image 1,196,1000189009,189010,
1.68776e+06,,Spot,1,Image 1,197,1000189009,189011,
1.73056e+06,,Spot,1,Image 1,198,1000189009,189012,
1.80795e+06,,Spot,1,Image 1,248,1000189013,189013,
1.92043e+06,,Spot,1,Image 1,249,1000189013,189014,
1.84331e+06,,Spot,1,Image 1,250,1000189013,189015,
1.67078e+06,,Spot,1,Image 1,251,1000189013,189016,
1.78647e+06,,Spot,1,Image 1,252,1000189013,189017,
2.23275e+06,,Spot,1,Image 1,270,1000189020,189020,
1.93087e+06,,Spot,1,Image 1,271,1000189020,189021,
1.93292e+06,,Spot,1,Image 1,272,1000189020,189022,
1.72666e+06,,Spot,1,Image 1,63,1000189023,189023,
1.70233e+06,,Spot,1,Image 1,64,1000189023,189024,
1.75478e+06,,Spot,1,Image 1,65,1000189023,189025,
1.61717e+06,,Spot,1,Image 1,177,1000189026,189026,
1.64509e+06,,Spot,1,Image 1,178,1000189026,189027,
1.72884e+06,,Spot,1,Image 1,179,1000189026,189028,
1.65389e+06,,Spot,1,Image 1,180,1000189026,189029,
2.10878e+06,,Spot,1,Image 1,327,1000189030,189030,
2.34359e+06,,Spot,1,Image 1,328,1000189030,189031,
2.26599e+06,,Spot,1,Image 1,329,1000189030,189032,
1.90619e+06,,Spot,1,Image 1,330,1000189030,189033,
2.22875e+06,,Spot,1,Image 1,347,1000189035,189035,
2.48376e+06,,Spot,1,Image 1,348,1000189035,189036,
2.43453e+06,,Spot,1,Image 1,349,1000189035,189037,
2.00288e+06,,Spot,1,Image 1,346,1000189035,189038,
