
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
443.362,,Spot,1,Image 1,8,1000188973,188973,
309.153,,Spot,1,Image 1,9,1000188973,188974,
402.154,,Spot,1,Image 1,10,1000188973,188975,
484.3,,Spot,1,Image 1,11,1000188973,188976,
416.152,,Spot,1,Image 1,12,1000188973,188977,
433.155,,Spot,1,Image 1,13,1000188973,188978,
425.496,,Spot,1,Image 1,14,1000188973,188979,
443.946,,Spot,1,Image 1,15,1000188973,188980,
348.204,,Spot,1,Image 1,46,1000188985,188985,
307.722,,Spot,1,Image 1,47,1000188985,188986,
321.159,,Spot,1,Image 1,48,1000188985,188987,
338.165,,Spot,1,Image 1,49,1000188985,188988,
355.498,,Spot,1,Image 1,50,1000188985,188989,
370.163,,Spot,1,Image 1,51,1000188985,188990,
322.668,,Spot,1,Image 1,52,1000188985,188991,
400.344,,Spot,1,Image 1,76,1000188994,188994,
418.06,,Spot,1,Image 1,77,1000188994,188995,
414.704,,Spot,1,Image 1,78,1000188994,188996,
320.413,,Spot,1,Image 1,79,1000188994,188997,
387.379,,Spot,1,Image 1,158,1000189006,189006,
380.249,,Spot,1,Image 1,159,1000189006,189007,
397.341,,Spot,1,Image 1,160,1000189006,189008,
365.257,,Spot,1,Image 1,195,1000189009,189009,
413.877,,Spot,1,Image 1,196,1000189009,189010,
399.093,,Spot,1,Image 1,197,1000189009,189011,
408.345,,Spot,1,Image 1,198,1000189009,189012,
426.302,,Spot,1,Image 1,248,1000189013,189013,
451.971,,Spot,1,Image 1,249,1000189013,189014,
433.311,,Spot,1,Image 1,250,1000189013,189015,
394.053,,Spot,1,Image 1,251,1000189013,189016,
421.537,,Spot,1,Image 1,252,1000189013,189017,
524.243,,Spot,1,Image 1,270,1000189020,189020,
454.751,,Spot,1,Image 1,271,1000189020,189021,
455.34,,Spot,1,Image 1,272,1000189020,189022,
405.985,,Spot,1,Image 1,63,1000189023,189023,
399.234,,Spot,1,Image 1,64,1000189023,189024,
412.888,,Spot,1,Image 1,65,1000189023,189025,
380.242,,Spot,1,Image 1,177,1000189026,189026,
387.263,,Spot,1,Image 1,178,1000189026,189027,
407.361,,Spot,1,Image 1,179,1000189026,189028,
388.968,,Spot,1,Image 1,180,1000189026,189029,
496.65,,Spot,1,Image 1,327,1000189030,189030,
549.751,,Spot,1,Image 1,328,1000189030,189031,
531.173,,Spot,1,Image 1,329,1000189030,189032,
449.148,,Spot,1,Image 1,330,1000189030,189033,
525.772,,Spot,1,Image 1,347,1000189035,189035,
585.931,,Spot,1,Image 1,348,1000189035,189036,
574.588,,Spot,1,Image 1,349,1000189035,189037,
471.265,,Spot,1,Image 1,346,1000189035,189038,
