
Track Area Mean
 ==================== 
Track Area Mean,Unit,Category,ID,
50.2655,,Track,1000188973,
50.2655,,Track,1000188985,
50.2655,,Track,1000188994,
50.2655,,Track,1000189006,
50.2655,,Track,1000189009,
50.2655,,Track,1000189013,
50.2655,,Track,1000189020,
50.2655,,Track,1000189023,
50.2655,,Track,1000189026,
50.2655,,Track,1000189030,
50.2655,,Track,1000189035,
