
Area
 ==================== 
Area,Unit,Category,Time,TrackID,ID,
50.2655,µm^2,Spot,8,1000188973,188973,
50.2655,µm^2,Spot,9,1000188973,188974,
50.2655,µm^2,Spot,10,1000188973,188975,
50.2655,µm^2,Spot,11,1000188973,188976,
50.2655,µm^2,Spot,12,1000188973,188977,
50.2655,µm^2,Spot,13,1000188973,188978,
50.2655,µm^2,Spot,14,1000188973,188979,
50.2655,µm^2,Spot,15,1000188973,188980,
50.2655,µm^2,Spot,46,1000188985,188985,
50.2655,µm^2,Spot,47,1000188985,188986,
50.2655,µm^2,Spot,48,1000188985,188987,
50.2655,µm^2,Spot,49,1000188985,188988,
50.2655,µm^2,Spot,50,1000188985,188989,
50.2655,µm^2,Spot,51,1000188985,188990,
50.2655,µm^2,Spot,52,1000188985,188991,
50.2655,µm^2,Spot,76,1000188994,188994,
50.2655,µm^2,Spot,77,1000188994,188995,
50.2655,µm^2,Spot,78,1000188994,188996,
50.2655,µm^2,Spot,79,1000188994,188997,
50.2655,µm^2,Spot,158,1000189006,189006,
50.2655,µm^2,Spot,159,1000189006,189007,
50.2655,µm^2,Spot,160,1000189006,189008,
50.2655,µm^2,Spot,195,1000189009,189009,
50.2655,µm^2,Spot,196,1000189009,189010,
50.2655,µm^2,Spot,197,1000189009,189011,
50.2655,µm^2,Spot,198,1000189009,189012,
50.2655,µm^2,Spot,248,1000189013,189013,
50.2655,µm^2,Spot,249,1000189013,189014,
50.2655,µm^2,Spot,250,1000189013,189015,
50.2655,µm^2,Spot,251,1000189013,189016,
50.2655,µm^2,Spot,252,1000189013,189017,
50.2655,µm^2,Spot,270,1000189020,189020,
50.2655,µm^2,Spot,271,1000189020,189021,
50.2655,µm^2,Spot,272,1000189020,189022,
50.2655,µm^2,Spot,63,1000189023,189023,
50.2655,µm^2,Spot,64,1000189023,189024,
50.2655,µm^2,Spot,65,1000189023,189025,
50.2655,µm^2,Spot,177,1000189026,189026,
50.2655,µm^2,Spot,178,1000189026,189027,
50.2655,µm^2,Spot,179,1000189026,189028,
50.2655,µm^2,Spot,180,1000189026,189029,
50.2655,µm^2,Spot,327,1000189030,189030,
50.2655,µm^2,Spot,328,1000189030,189031,
50.2655,µm^2,Spot,329,1000189030,189032,
50.2655,µm^2,Spot,330,1000189030,189033,
50.2655,µm^2,Spot,347,1000189035,189035,
50.2655,µm^2,Spot,348,1000189035,189036,
50.2655,µm^2,Spot,349,1000189035,189037,
50.2655,µm^2,Spot,346,1000189035,189038,
