
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
215.565,,Spot,3,Image 1,95,1000125942,125942,
219.129,,Spot,3,Image 1,96,1000125942,125943,
215.468,,Spot,3,Image 1,93,1000125942,125944,
215.386,,Spot,3,Image 1,94,1000125942,125945,
218.805,,Spot,3,Image 1,117,1000125946,125946,
216.988,,Spot,3,Image 1,118,1000125946,125947,
217.365,,Spot,3,Image 1,119,1000125946,125948,
217.39,,Spot,3,Image 1,134,1000125949,125949,
217.996,,Spot,3,Image 1,135,1000125949,125950,
221.438,,Spot,3,Image 1,136,1000125949,125951,
216.08,,Spot,3,Image 1,137,1000125949,125952,
220.867,,Spot,3,Image 1,177,1000125953,125953,
215.363,,Spot,3,Image 1,178,1000125953,125954,
214.973,,Spot,3,Image 1,179,1000125953,125955,
216.666,,Spot,3,Image 1,180,1000125953,125956,
220.742,,Spot,3,Image 1,106,1000125957,125957,
221.39,,Spot,3,Image 1,107,1000125957,125958,
217.598,,Spot,3,Image 1,108,1000125957,125959,
214.041,,Spot,3,Image 1,109,1000125957,125960,
