
Time
 ==================== 
Time,Unit,Category,Time,TrackID,ID,
1.56667,min,Spot,95,1000125942,125942,
1.58333,min,Spot,96,1000125942,125943,
1.53333,min,Spot,93,1000125942,125944,
1.55,min,Spot,94,1000125942,125945,
1.93333,min,Spot,117,1000125946,125946,
1.95,min,Spot,118,1000125946,125947,
1.96667,min,Spot,119,1000125946,125948,
2.21667,min,Spot,134,1000125949,125949,
2.23333,min,Spot,135,1000125949,125950,
2.25,min,Spot,136,1000125949,125951,
2.26667,min,Spot,137,1000125949,125952,
2.93333,min,Spot,177,1000125953,125953,
2.95,min,Spot,178,1000125953,125954,
2.96667,min,Spot,179,1000125953,125955,
2.98333,min,Spot,180,1000125953,125956,
1.75,min,Spot,106,1000125957,125957,
1.76667,min,Spot,107,1000125957,125958,
1.78333,min,Spot,108,1000125957,125959,
1.8,min,Spot,109,1000125957,125960,
