
Track Displacement Length
 ==================== 
Track Displacement Length,Unit,Category,ID,
0.748198,,Track,1000125942,
1.89773,,Track,1000125946,
0.513545,,Track,1000125949,
1.60893,,Track,1000125953,
0.853498,,Track,1000125957,
