
Intensity Sum of Square Ch=1 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
3.3097e+08,,Spot,1,Image 1,95,1000125942,125942,
3.19626e+08,,Spot,1,Image 1,96,1000125942,125943,
3.24948e+08,,Spot,1,Image 1,93,1000125942,125944,
3.23416e+08,,Spot,1,Image 1,94,1000125942,125945,
3.23932e+08,,Spot,1,Image 1,117,1000125946,125946,
3.35206e+08,,Spot,1,Image 1,118,1000125946,125947,
3.24854e+08,,Spot,1,Image 1,119,1000125946,125948,
3.29067e+08,,Spot,1,Image 1,134,1000125949,125949,
3.22403e+08,,Spot,1,Image 1,135,1000125949,125950,
3.19455e+08,,Spot,1,Image 1,136,1000125949,125951,
3.2461e+08,,Spot,1,Image 1,137,1000125949,125952,
3.23413e+08,,Spot,1,Image 1,177,1000125953,125953,
3.20508e+08,,Spot,1,Image 1,178,1000125953,125954,
3.20966e+08,,Spot,1,Image 1,179,1000125953,125955,
3.11868e+08,,Spot,1,Image 1,180,1000125953,125956,
3.18797e+08,,Spot,1,Image 1,106,1000125957,125957,
3.36858e+08,,Spot,1,Image 1,107,1000125957,125958,
3.29361e+08,,Spot,1,Image 1,108,1000125957,125959,
3.2253e+08,,Spot,1,Image 1,109,1000125957,125960,
