
Intensity Center Ch=1 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,TrackID,ID,
190,,Spot,1,Image 1,95,1000125942,125942,
196,,Spot,1,Image 1,96,1000125942,125943,
200,,Spot,1,Image 1,93,1000125942,125944,
208,,Spot,1,Image 1,94,1000125942,125945,
210,,Spot,1,Image 1,117,1000125946,125946,
218,,Spot,1,Image 1,118,1000125946,125947,
204,,Spot,1,Image 1,119,1000125946,125948,
210,,Spot,1,Image 1,134,1000125949,125949,
200,,Spot,1,Image 1,135,1000125949,125950,
202,,Spot,1,Image 1,136,1000125949,125951,
200,,Spot,1,Image 1,137,1000125949,125952,
198,,Spot,1,Image 1,177,1000125953,125953,
198,,Spot,1,Image 1,178,1000125953,125954,
202,,Spot,1,Image 1,179,1000125953,125955,
190,,Spot,1,Image 1,180,1000125953,125956,
196,,Spot,1,Image 1,106,1000125957,125957,
208,,Spot,1,Image 1,107,1000125957,125958,
206,,Spot,1,Image 1,108,1000125957,125959,
200,,Spot,1,Image 1,109,1000125957,125960,
