
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,TrackID,ID,
8.83751,,Spot,3,Image 1,95,1000125942,125942,
9.27302,,Spot,3,Image 1,96,1000125942,125943,
8.77625,,Spot,3,Image 1,93,1000125942,125944,
8.71895,,Spot,3,Image 1,94,1000125942,125945,
9.26054,,Spot,3,Image 1,117,1000125946,125946,
9.65631,,Spot,3,Image 1,118,1000125946,125947,
10.0573,,Spot,3,Image 1,119,1000125946,125948,
9.19305,,Spot,3,Image 1,134,1000125949,125949,
9.43395,,Spot,3,Image 1,135,1000125949,125950,
9.70644,,Spot,3,Image 1,136,1000125949,125951,
8.79143,,Spot,3,Image 1,137,1000125949,125952,
9.91581,,Spot,3,Image 1,177,1000125953,125953,
8.94037,,Spot,3,Image 1,178,1000125953,125954,
8.62016,,Spot,3,Image 1,179,1000125953,125955,
9.50409,,Spot,3,Image 1,180,1000125953,125956,
10.0507,,Spot,3,Image 1,106,1000125957,125957,
9.89824,,Spot,3,Image 1,107,1000125957,125958,
9.39372,,Spot,3,Image 1,108,1000125957,125959,
8.71016,,Spot,3,Image 1,109,1000125957,125960,
