
Intensity Min Ch=1 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
176,,Spot,1,Image 1,95,1000125942,125942,
172,,Spot,1,Image 1,96,1000125942,125943,
170,,Spot,1,Image 1,93,1000125942,125944,
176,,Spot,1,Image 1,94,1000125942,125945,
174,,Spot,1,Image 1,117,1000125946,125946,
178,,Spot,1,Image 1,118,1000125946,125947,
174,,Spot,1,Image 1,119,1000125946,125948,
178,,Spot,1,Image 1,134,1000125949,125949,
176,,Spot,1,Image 1,135,1000125949,125950,
174,,Spot,1,Image 1,136,1000125949,125951,
176,,Spot,1,Image 1,137,1000125949,125952,
166,,Spot,1,Image 1,177,1000125953,125953,
144,,Spot,1,Image 1,178,1000125953,125954,
164,,Spot,1,Image 1,179,1000125953,125955,
168,,Spot,1,Image 1,180,1000125953,125956,
170,,Spot,1,Image 1,106,1000125957,125957,
174,,Spot,1,Image 1,107,1000125957,125958,
176,,Spot,1,Image 1,108,1000125957,125959,
174,,Spot,1,Image 1,109,1000125957,125960,
