
Intensity Sum of Square Ch=3 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
3.63714e+08,,Spot,3,Image 1,95,1000125942,125942,
3.74246e+08,,Spot,3,Image 1,96,1000125942,125943,
3.631e+08,,Spot,3,Image 1,93,1000125942,125944,
3.62256e+08,,Spot,3,Image 1,94,1000125942,125945,
3.73955e+08,,Spot,3,Image 1,117,1000125946,125946,
3.62085e+08,,Spot,3,Image 1,118,1000125946,125947,
3.63639e+08,,Spot,3,Image 1,119,1000125946,125948,
3.64776e+08,,Spot,3,Image 1,134,1000125949,125949,
3.70463e+08,,Spot,3,Image 1,135,1000125949,125950,
3.78491e+08,,Spot,3,Image 1,136,1000125949,125951,
3.60112e+08,,Spot,3,Image 1,137,1000125949,125952,
3.80827e+08,,Spot,3,Image 1,177,1000125953,125953,
3.61652e+08,,Spot,3,Image 1,178,1000125953,125954,
3.6183e+08,,Spot,3,Image 1,179,1000125953,125955,
3.6574e+08,,Spot,3,Image 1,180,1000125953,125956,
3.80027e+08,,Spot,3,Image 1,106,1000125957,125957,
3.84541e+08,,Spot,3,Image 1,107,1000125957,125958,
3.62135e+08,,Spot,3,Image 1,108,1000125957,125959,
3.58994e+08,,Spot,3,Image 1,109,1000125957,125960,
