
Diameter
 ==================== 
Diameter X,Diameter Y,Diameter Z,Unit,Category,Collection,Time,TrackID,ID,
4,4,4,µm,Spot,Diameter,93,1000125942,125944,
4,4,4,µm,Spot,Diameter,94,1000125942,125945,
4,4,4,µm,Spot,Diameter,95,1000125942,125942,
4,4,4,µm,Spot,Diameter,96,1000125942,125943,
4,4,4,µm,Spot,Diameter,106,1000125957,125957,
4,4,4,µm,Spot,Diameter,107,1000125957,125958,
4,4,4,µm,Spot,Diameter,108,1000125957,125959,
4,4,4,µm,Spot,Diameter,109,1000125957,125960,
4,4,4,µm,Spot,Diameter,117,1000125946,125946,
4,4,4,µm,Spot,Diameter,118,1000125946,125947,
4,4,4,µm,Spot,Diameter,119,1000125946,125948,
4,4,4,µm,Spot,Diameter,134,1000125949,125949,
4,4,4,µm,Spot,Diameter,135,1000125949,125950,
4,4,4,µm,Spot,Diameter,136,1000125949,125951,
4,4,4,µm,Spot,Diameter,137,1000125949,125952,
4,4,4,µm,Spot,Diameter,177,1000125953,125953,
4,4,4,µm,Spot,Diameter,178,1000125953,125954,
4,4,4,µm,Spot,Diameter,179,1000125953,125955,
4,4,4,µm,Spot,Diameter,180,1000125953,125956,
