
Intensity Sum of Square Ch=2 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
5.98796e+08,,Spot,2,Image 1,95,1000125942,125942,
6.25655e+08,,Spot,2,Image 1,96,1000125942,125943,
6.30193e+08,,Spot,2,Image 1,93,1000125942,125944,
6.05695e+08,,Spot,2,Image 1,94,1000125942,125945,
4.5177e+08,,Spot,2,Image 1,117,1000125946,125946,
5.7952e+08,,Spot,2,Image 1,118,1000125946,125947,
5.76729e+08,,Spot,2,Image 1,119,1000125946,125948,
7.48716e+08,,Spot,2,Image 1,134,1000125949,125949,
7.62013e+08,,Spot,2,Image 1,135,1000125949,125950,
7.96201e+08,,Spot,2,Image 1,136,1000125949,125951,
7.03358e+08,,Spot,2,Image 1,137,1000125949,125952,
6.69772e+08,,Spot,2,Image 1,177,1000125953,125953,
6.1363e+08,,Spot,2,Image 1,178,1000125953,125954,
5.40843e+08,,Spot,2,Image 1,179,1000125953,125955,
6.21227e+08,,Spot,2,Image 1,180,1000125953,125956,
6.55574e+08,,Spot,2,Image 1,106,1000125957,125957,
7.30926e+08,,Spot,2,Image 1,107,1000125957,125958,
6.88171e+08,,Spot,2,Image 1,108,1000125957,125959,
6.32926e+08,,Spot,2,Image 1,109,1000125957,125960,
