
Intensity Max Ch=2 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
380,,Spot,2,Image 1,95,1000125942,125942,
416,,Spot,2,Image 1,96,1000125942,125943,
402,,Spot,2,Image 1,93,1000125942,125944,
378,,Spot,2,Image 1,94,1000125942,125945,
358,,Spot,2,Image 1,117,1000125946,125946,
430,,Spot,2,Image 1,118,1000125946,125947,
424,,Spot,2,Image 1,119,1000125946,125948,
434,,Spot,2,Image 1,134,1000125949,125949,
454,,Spot,2,Image 1,135,1000125949,125950,
470,,Spot,2,Image 1,136,1000125949,125951,
422,,Spot,2,Image 1,137,1000125949,125952,
386,,Spot,2,Image 1,177,1000125953,125953,
370,,Spot,2,Image 1,178,1000125953,125954,
360,,Spot,2,Image 1,179,1000125953,125955,
370,,Spot,2,Image 1,180,1000125953,125956,
484,,Spot,2,Image 1,106,1000125957,125957,
410,,Spot,2,Image 1,107,1000125957,125958,
420,,Spot,2,Image 1,108,1000125957,125959,
372,,Spot,2,Image 1,109,1000125957,125960,
