
Intensity Center Ch=2 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,TrackID,ID,
306,,Spot,2,Image 1,95,1000125942,125942,
294,,Spot,2,Image 1,96,1000125942,125943,
264,,Spot,2,Image 1,93,1000125942,125944,
292,,Spot,2,Image 1,94,1000125942,125945,
236,,Spot,2,Image 1,117,1000125946,125946,
282,,Spot,2,Image 1,118,1000125946,125947,
260,,Spot,2,Image 1,119,1000125946,125948,
282,,Spot,2,Image 1,134,1000125949,125949,
336,,Spot,2,Image 1,135,1000125949,125950,
308,,Spot,2,Image 1,136,1000125949,125951,
332,,Spot,2,Image 1,137,1000125949,125952,
334,,Spot,2,Image 1,177,1000125953,125953,
296,,Spot,2,Image 1,178,1000125953,125954,
250,,Spot,2,Image 1,179,1000125953,125955,
288,,Spot,2,Image 1,180,1000125953,125956,
316,,Spot,2,Image 1,106,1000125957,125957,
354,,Spot,2,Image 1,107,1000125957,125958,
278,,Spot,2,Image 1,108,1000125957,125959,
288,,Spot,2,Image 1,109,1000125957,125960,
