
Track Speed Mean
 ==================== 
Track Speed Mean,Unit,Category,ID,
0.597354,,Track,1000125942,
1.17068,,Track,1000125946,
0.887416,,Track,1000125949,
1.37365,,Track,1000125953,
0.610103,,Track,1000125957,
