
Intensity Center Ch=3 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,TrackID,ID,
230,,Spot,3,Image 1,95,1000125942,125942,
218,,Spot,3,Image 1,96,1000125942,125943,
222,,Spot,3,Image 1,93,1000125942,125944,
224,,Spot,3,Image 1,94,1000125942,125945,
218,,Spot,3,Image 1,117,1000125946,125946,
210,,Spot,3,Image 1,118,1000125946,125947,
238,,Spot,3,Image 1,119,1000125946,125948,
208,,Spot,3,Image 1,134,1000125949,125949,
230,,Spot,3,Image 1,135,1000125949,125950,
212,,Spot,3,Image 1,136,1000125949,125951,
212,,Spot,3,Image 1,137,1000125949,125952,
238,,Spot,3,Image 1,177,1000125953,125953,
216,,Spot,3,Image 1,178,1000125953,125954,
202,,Spot,3,Image 1,179,1000125953,125955,
212,,Spot,3,Image 1,180,1000125953,125956,
214,,Spot,3,Image 1,106,1000125957,125957,
220,,Spot,3,Image 1,107,1000125957,125958,
214,,Spot,3,Image 1,108,1000125957,125959,
208,,Spot,3,Image 1,109,1000125957,125960,
