
Area
 ==================== 
Area,Unit,Category,Time,TrackID,ID,
50.2655,µm^2,Spot,95,1000125942,125942,
50.2655,µm^2,Spot,96,1000125942,125943,
50.2655,µm^2,Spot,93,1000125942,125944,
50.2655,µm^2,Spot,94,1000125942,125945,
50.2655,µm^2,Spot,117,1000125946,125946,
50.2655,µm^2,Spot,118,1000125946,125947,
50.2655,µm^2,Spot,119,1000125946,125948,
50.2655,µm^2,Spot,134,1000125949,125949,
50.2655,µm^2,Spot,135,1000125949,125950,
50.2655,µm^2,Spot,136,1000125949,125951,
50.2655,µm^2,Spot,137,1000125949,125952,
50.2655,µm^2,Spot,177,1000125953,125953,
50.2655,µm^2,Spot,178,1000125953,125954,
50.2655,µm^2,Spot,179,1000125953,125955,
50.2655,µm^2,Spot,180,1000125953,125956,
50.2655,µm^2,Spot,106,1000125957,125957,
50.2655,µm^2,Spot,107,1000125957,125958,
50.2655,µm^2,Spot,108,1000125957,125959,
50.2655,µm^2,Spot,109,1000125957,125960,
