
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,TrackID,ID,
2.15353e+06,,Spot,2,Image 1,95,1000125942,125942,
2.19533e+06,,Spot,2,Image 1,96,1000125942,125943,
2.20621e+06,,Spot,2,Image 1,93,1000125942,125944,
2.16457e+06,,Spot,2,Image 1,94,1000125942,125945,
1.87139e+06,,Spot,2,Image 1,117,1000125946,125946,
2.08827e+06,,Spot,2,Image 1,118,1000125946,125947,
2.08163e+06,,Spot,2,Image 1,119,1000125946,125948,
2.39219e+06,,Spot,2,Image 1,134,1000125949,125949,
2.42458e+06,,Spot,2,Image 1,135,1000125949,125950,
2.46473e+06,,Spot,2,Image 1,136,1000125949,125951,
2.31675e+06,,Spot,2,Image 1,137,1000125949,125952,
2.27655e+06,,Spot,2,Image 1,177,1000125953,125953,
2.17917e+06,,Spot,2,Image 1,178,1000125953,125954,
2.04689e+06,,Spot,2,Image 1,179,1000125953,125955,
2.19152e+06,,Spot,2,Image 1,180,1000125953,125956,
2.2439e+06,,Spot,2,Image 1,106,1000125957,125957,
2.38355e+06,,Spot,2,Image 1,107,1000125957,125958,
2.28327e+06,,Spot,2,Image 1,108,1000125957,125959,
2.21859e+06,,Spot,2,Image 1,109,1000125957,125960,
