
Velocity Angle
 ==================== 
Velocity Angle X,Velocity Angle Y,Velocity Angle Z,Unit,Category,Collection,Time,TrackID,ID,
80.4022,71.9221,20.6297,°,Spot,Velocity Angle,93,1000125942,125944,
90.0027,27.2322,62.7704,°,Spot,Velocity Angle,94,1000125942,125945,
105.787,36.272,121.696,°,Spot,Velocity Angle,95,1000125942,125942,
102.513,125.308,141.893,°,Spot,Velocity Angle,96,1000125942,125943,
13.2358,77.5205,94.3353,°,Spot,Velocity Angle,106,1000125957,125957,
75.3125,106.769,157.419,°,Spot,Velocity Angle,107,1000125957,125958,
105.486,66.4161,151.254,°,Spot,Velocity Angle,108,1000125957,125959,
65.0056,39.638,118.552,°,Spot,Velocity Angle,109,1000125957,125960,
77.5768,89.9255,167.579,°,Spot,Velocity Angle,117,1000125946,125946,
81.5482,108.31,159.712,°,Spot,Velocity Angle,118,1000125946,125947,
98.7364,167.701,98.6025,°,Spot,Velocity Angle,119,1000125946,125948,
90.0027,20.2717,69.731,°,Spot,Velocity Angle,134,1000125949,125949,
71.8737,31.1336,114.391,°,Spot,Velocity Angle,135,1000125949,125950,
90.0027,12.3145,102.317,°,Spot,Velocity Angle,136,1000125949,125951,
115.287,134.693,55.3663,°,Spot,Velocity Angle,137,1000125949,125952,
24.6101,72.6169,73.1406,°,Spot,Velocity Angle,177,1000125953,125953,
90.0027,77.367,12.6357,°,Spot,Velocity Angle,178,1000125953,125954,
86.2087,47.3792,137.13,°,Spot,Velocity Angle,179,1000125953,125955,
70.9364,66.3697,148.866,°,Spot,Velocity Angle,180,1000125953,125956,
