
Track Speed StdDev
 ==================== 
Track Speed StdDev,Unit,Category,ID,
0.0863285,,Track,1000125942,
0.394701,,Track,1000125946,
0.355044,,Track,1000125949,
0.558942,,Track,1000125953,
0.0311268,,Track,1000125957,
