
Track Position
 ==================== 
Track Position X Mean,Track Position Y Mean,Track Position Z Mean,Unit,Category,Collection,ID,
24.1335,41.7572,15.7599,µm,Track,Track Position,1000125942,
20.9095,24.034,16.8292,µm,Track,Track Position,1000125946,
33.9218,39.2034,22.6752,µm,Track,Track Position,1000125949,
44.7563,21.0048,40.5402,µm,Track,Track Position,1000125953,
36.8513,24.9391,29.8333,µm,Track,Track Position,1000125957,
