
Intensity Max Ch=1 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
252,,Spot,1,Image 1,95,1000125942,125942,
236,,Spot,1,Image 1,96,1000125942,125943,
252,,Spot,1,Image 1,93,1000125942,125944,
250,,Spot,1,Image 1,94,1000125942,125945,
246,,Spot,1,Image 1,117,1000125946,125946,
260,,Spot,1,Image 1,118,1000125946,125947,
272,,Spot,1,Image 1,119,1000125946,125948,
276,,Spot,1,Image 1,134,1000125949,125949,
246,,Spot,1,Image 1,135,1000125949,125950,
244,,Spot,1,Image 1,136,1000125949,125951,
250,,Spot,1,Image 1,137,1000125949,125952,
290,,Spot,1,Image 1,177,1000125953,125953,
262,,Spot,1,Image 1,178,1000125953,125954,
266,,Spot,1,Image 1,179,1000125953,125955,
262,,Spot,1,Image 1,180,1000125953,125956,
258,,Spot,1,Image 1,106,1000125957,125957,
252,,Spot,1,Image 1,107,1000125957,125958,
264,,Spot,1,Image 1,108,1000125957,125959,
248,,Spot,1,Image 1,109,1000125957,125960,
