
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
275.599,,Spot,2,Image 1,95,1000125942,125942,
282.176,,Spot,2,Image 1,96,1000125942,125943,
282.558,,Spot,2,Image 1,93,1000125942,125944,
277.651,,Spot,2,Image 1,94,1000125942,125945,
240.015,,Spot,2,Image 1,117,1000125946,125946,
272.087,,Spot,2,Image 1,118,1000125946,125947,
271.046,,Spot,2,Image 1,119,1000125946,125948,
310.472,,Spot,2,Image 1,134,1000125949,125949,
311.603,,Spot,2,Image 1,135,1000125949,125950,
319.928,,Spot,2,Image 1,136,1000125949,125951,
300.877,,Spot,2,Image 1,137,1000125949,125952,
292.202,,Spot,2,Image 1,177,1000125953,125953,
279.955,,Spot,2,Image 1,178,1000125953,125954,
261.851,,Spot,2,Image 1,179,1000125953,125955,
281.831,,Spot,2,Image 1,180,1000125953,125956,
288.307,,Spot,2,Image 1,106,1000125957,125957,
304.413,,Spot,2,Image 1,107,1000125957,125958,
299.092,,Spot,2,Image 1,108,1000125957,125959,
283.598,,Spot,2,Image 1,109,1000125957,125960,
