
Speed
 ==================== 
Speed,Unit,Category,Time,TrackID,ID,
0.341896,,Spot,95,1000125942,125942,
0.429323,,Spot,96,1000125942,125943,
0.557653,,Spot,93,1000125942,125944,
0.546846,,Spot,94,1000125942,125945,
1.72887,,Spot,117,1000125946,125946,
0.948867,,Spot,118,1000125946,125947,
0.612484,,Spot,119,1000125946,125948,
0.206468,,Spot,134,1000125949,125949,
0.747226,,Spot,135,1000125949,125950,
0.163697,,Spot,136,1000125949,125951,
1.08875,,Spot,137,1000125949,125952,
0.71604,,Spot,177,1000125953,125953,
0.577563,,Spot,178,1000125953,125954,
0.702757,,Spot,179,1000125953,125955,
2.27765,,Spot,180,1000125953,125956,
0.573229,,Spot,106,1000125957,125957,
0.183376,,Spot,107,1000125957,125958,
0.348375,,Spot,108,1000125957,125959,
0.660261,,Spot,109,1000125957,125960,
