
Intensity Sum of Square Ch=2 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
1.52174e+07,,Spot,2,Image 1,1,1008097535,8097535,
1.60312e+07,,Spot,2,Image 1,2,1008097535,8097536,
1.6943e+07,,Spot,2,Image 1,3,1008097535,8097537,
1.84098e+07,,Spot,2,Image 1,4,1008097535,8097538,
1.68578e+07,,Spot,2,Image 1,5,1008097535,8097539,
1.58678e+07,,Spot,2,Image 1,6,1008097535,8097540,
1.68882e+07,,Spot,2,Image 1,7,1008097535,8097541,
1.42133e+07,,Spot,2,Image 1,8,1008097535,8097542,
1.74904e+07,,Spot,2,Image 1,9,1008097535,8097543,
1.38001e+07,,Spot,2,Image 1,10,1008097535,8097544,
1.59896e+07,,Spot,2,Image 1,11,1008097535,8097545,
1.3664e+07,,Spot,2,Image 1,12,1008097535,8097546,
1.62182e+07,,Spot,2,Image 1,13,1008097535,8097547,
1.61494e+07,,Spot,2,Image 1,14,1008097535,8097548,
1.61266e+07,,Spot,2,Image 1,15,1008097535,8097549,
1.54426e+07,,Spot,2,Image 1,16,1008097535,8097550,
1.63487e+07,,Spot,2,Image 1,17,1008097535,8097551,
1.57896e+07,,Spot,2,Image 1,18,1008097535,8097552,
1.33125e+07,,Spot,2,Image 1,19,1008097535,8097553,
1.39477e+07,,Spot,2,Image 1,20,1008097535,8097554,
1.55529e+07,,Spot,2,Image 1,21,1008097535,8097555,
1.49116e+07,,Spot,2,Image 1,22,1008097535,8097556,
1.60288e+07,,Spot,2,Image 1,23,1008097535,8097557,
1.40993e+07,,Spot,2,Image 1,24,1008097535,8097558,
1.65077e+07,,Spot,2,Image 1,25,1008097535,8097559,
1.51527e+07,,Spot,2,Image 1,26,1008097535,8097560,
1.35909e+07,,Spot,2,Image 1,27,1008097535,8097561,
1.46758e+07,,Spot,2,Image 1,28,1008097535,8097562,
1.72248e+07,,Spot,2,Image 1,29,1008097535,8097563,
1.80103e+07,,Spot,2,Image 1,30,1008097535,8097564,
1.64077e+07,,Spot,2,Image 1,31,1008097535,8097565,
1.54669e+07,,Spot,2,Image 1,32,1008097535,8097566,
1.5607e+07,,Spot,2,Image 1,33,1008097535,8097567,
1.73167e+07,,Spot,2,Image 1,34,1008097535,8097568,
1.57764e+07,,Spot,2,Image 1,35,1008097535,8097569,
1.75281e+07,,Spot,2,Image 1,36,1008097535,8097570,
1.54029e+07,,Spot,2,Image 1,37,1008097535,8097571,
1.66682e+07,,Spot,2,Image 1,38,1008097535,8097572,
1.77291e+07,,Spot,2,Image 1,39,1008097535,8097573,
1.73967e+07,,Spot,2,Image 1,40,1008097535,8097574,
1.67629e+07,,Spot,2,Image 1,41,1008097535,8097575,
1.73577e+07,,Spot,2,Image 1,42,1008097535,8097576,
1.65348e+07,,Spot,2,Image 1,43,1008097535,8097577,
1.70069e+07,,Spot,2,Image 1,44,1008097535,8097578,
1.69751e+07,,Spot,2,Image 1,45,1008097535,8097579,
1.72302e+07,,Spot,2,Image 1,46,1008097535,8097580,
1.54922e+07,,Spot,2,Image 1,47,1008097535,8097581,
1.74458e+07,,Spot,2,Image 1,48,1008097535,8097582,
1.58097e+07,,Spot,2,Image 1,49,1008097535,8097583,
1.47518e+07,,Spot,2,Image 1,50,1008097535,8097584,
1.64433e+07,,Spot,2,Image 1,51,1008097535,8097585,
1.56067e+07,,Spot,2,Image 1,52,1008097535,8097586,
1.52187e+07,,Spot,2,Image 1,53,1008097535,8097587,
1.73496e+07,,Spot,2,Image 1,54,1008097535,8097588,
1.61226e+07,,Spot,2,Image 1,55,1008097535,8097589,
1.64505e+07,,Spot,2,Image 1,56,1008097535,8097590,
1.46029e+07,,Spot,2,Image 1,57,1008097535,8097591,
1.34641e+07,,Spot,2,Image 1,58,1008097535,8097592,
1.31905e+07,,Spot,2,Image 1,59,1008097535,8097593,
1.45937e+07,,Spot,2,Image 1,60,1008097535,8097594,
1.67111e+07,,Spot,2,Image 1,61,1008097535,8097595,
1.65966e+07,,Spot,2,Image 1,62,1008097535,8097596,
1.79594e+07,,Spot,2,Image 1,63,1008097535,8097597,
1.44045e+07,,Spot,2,Image 1,64,1008097535,8097598,
1.56187e+07,,Spot,2,Image 1,65,1008097535,8097599,
1.44327e+07,,Spot,2,Image 1,66,1008097535,8097600,
1.68422e+07,,Spot,2,Image 1,67,1008097535,8097601,
1.75861e+07,,Spot,2,Image 1,68,1008097535,8097602,
1.9357e+07,,Spot,2,Image 1,69,1008097535,8097603,
1.58641e+07,,Spot,2,Image 1,70,1008097535,8097604,
1.57021e+07,,Spot,2,Image 1,71,1008097535,8097605,
1.64098e+07,,Spot,2,Image 1,72,1008097535,8097606,
2.33025e+07,,Spot,2,Image 1,73,1008097535,8097607,
1.49195e+07,,Spot,2,Image 1,74,1008097535,8097608,
1.3623e+07,,Spot,2,Image 1,75,1008097535,8097609,
1.62594e+07,,Spot,2,Image 1,76,1008097535,8097610,
1.64071e+07,,Spot,2,Image 1,77,1008097535,8097611,
1.61198e+07,,Spot,2,Image 1,78,1008097535,8097612,
1.60007e+07,,Spot,2,Image 1,79,1008097535,8097613,
1.56934e+07,,Spot,2,Image 1,80,1008097535,8097614,
1.68761e+07,,Spot,2,Image 1,81,1008097535,8097615,
1.6027e+07,,Spot,2,Image 1,82,1008097535,8097616,
1.48676e+07,,Spot,2,Image 1,83,1008097535,8097617,
1.63943e+07,,Spot,2,Image 1,84,1008097535,8097618,
1.59476e+07,,Spot,2,Image 1,85,1008097535,8097619,
1.55814e+07,,Spot,2,Image 1,86,1008097535,8097620,
1.74341e+07,,Spot,2,Image 1,87,1008097535,8097621,
1.61581e+07,,Spot,2,Image 1,88,1008097535,8097622,
1.65123e+07,,Spot,2,Image 1,89,1008097535,8097623,
1.62446e+07,,Spot,2,Image 1,90,1008097535,8097624,
1.7457e+07,,Spot,2,Image 1,91,1008097535,8097625,
1.87858e+07,,Spot,2,Image 1,92,1008097535,8097626,
1.70761e+07,,Spot,2,Image 1,93,1008097535,8097627,
1.6869e+07,,Spot,2,Image 1,94,1008097535,8097628,
1.55521e+07,,Spot,2,Image 1,95,1008097535,8097629,
1.65555e+07,,Spot,2,Image 1,96,1008097535,8097630,
1.64805e+07,,Spot,2,Image 1,97,1008097535,8097631,
1.64607e+07,,Spot,2,Image 1,98,1008097535,8097632,
1.61949e+07,,Spot,2,Image 1,99,1008097535,8097633,
1.57742e+07,,Spot,2,Image 1,100,1008097535,8097634,
1.64831e+07,,Spot,2,Image 1,101,1008097535,8097635,
1.66044e+07,,Spot,2,Image 1,102,1008097535,8097636,
1.57863e+07,,Spot,2,Image 1,103,1008097535,8097637,
1.63483e+07,,Spot,2,Image 1,104,1008097535,8097638,
1.64099e+07,,Spot,2,Image 1,105,1008097535,8097639,
1.69409e+07,,Spot,2,Image 1,106,1008097535,8097640,
1.54051e+07,,Spot,2,Image 1,107,1008097535,8097641,
1.55868e+07,,Spot,2,Image 1,108,1008097535,8097642,
1.53283e+07,,Spot,2,Image 1,109,1008097535,8097643,
1.61895e+07,,Spot,2,Image 1,110,1008097535,8097644,
1.72853e+07,,Spot,2,Image 1,111,1008097535,8097645,
1.61894e+07,,Spot,2,Image 1,112,1008097535,8097646,
1.75304e+07,,Spot,2,Image 1,113,1008097535,8097647,
